           t           E1           E2           E3           E4
0.000000e+00 2.428981e-02 5.899948e-04 7.486206e+02 1.106171e+02
1.000000e+00 2.338417e-02 5.468196e-04 7.236637e+02 1.046362e+02
2.000000e+00 2.232239e-02 4.982889e-04 6.973795e+02 9.906729e+01
3.000000e+00 2.115906e-02 4.477060e-04 6.703993e+02 8.810424e+01
4.000000e+00 1.994544e-02 3.978206e-04 6.433917e+02 7.914904e+01
5.000000e+00 1.873276e-02 3.509162e-04 6.169712e+02 7.185373e+01
6.000000e+00 1.758233e-02 3.091383e-04 5.920564e+02 6.323563e+01
7.000000e+00 1.651487e-02 2.727409e-04 5.687943e+02 5.661342e+01
8.000000e+00 1.553235e-02 2.412538e-04 5.469250e+02 4.990106e+01
9.000000e+00 1.464365e-02 2.144365e-04 5.268348e+02 4.396897e+01
1.000000e+01 1.383953e-02 1.915325e-04 5.085026e+02 3.899131e+01
1.100000e+01 1.310621e-02 1.717727e-04 4.915759e+02 3.485132e+01
1.200000e+01 1.243863e-02 1.547196e-04 4.757624e+02 3.137879e+01
1.300000e+01 1.184267e-02 1.402487e-04 4.609291e+02 2.842932e+01
1.400000e+01 1.132254e-02 1.282000e-04 4.470771e+02 2.700336e+01
1.500000e+01 1.086469e-02 1.180415e-04 4.341192e+02 2.843938e+01
1.600000e+01 1.045299e-02 1.092649e-04 4.219527e+02 2.904254e+01
1.700000e+01 1.008013e-02 1.016091e-04 4.103611e+02 2.869493e+01
1.800000e+01 9.741909e-03 9.490479e-05 3.991117e+02 2.833482e+01
1.900000e+01 9.433710e-03 8.899489e-05 3.881237e+02 2.729584e+01
2.000000e+01 9.152661e-03 8.377120e-05 3.773879e+02 2.596432e+01
2.100000e+01 8.892446e-03 7.907559e-05 3.668673e+02 2.460163e+01
2.200000e+01 8.645505e-03 7.474476e-05 3.565364e+02 2.331321e+01
2.300000e+01 8.404570e-03 7.063679e-05 3.463582e+02 2.212393e+01
2.400000e+01 8.166313e-03 6.668867e-05 3.363109e+02 2.103051e+01
2.500000e+01 7.932601e-03 6.292616e-05 3.261872e+02 2.002337e+01
2.600000e+01 7.702608e-03 5.933017e-05 3.159276e+02 1.909293e+01
2.700000e+01 7.472919e-03 5.584453e-05 3.056620e+02 1.823078e+01
2.800000e+01 7.241947e-03 5.244580e-05 2.955458e+02 1.742966e+01
2.900000e+01 7.012578e-03 4.917625e-05 2.857097e+02 1.668332e+01
3.000000e+01 6.789583e-03 4.609844e-05 2.762529e+02 1.598632e+01
3.100000e+01 6.577828e-03 4.326782e-05 2.672509e+02 1.533393e+01
3.200000e+01 6.380951e-03 4.071653e-05 2.586868e+02 1.472200e+01
3.300000e+01 6.202985e-03 3.847703e-05 2.505333e+02 1.414688e+01
3.400000e+01 6.048522e-03 3.658462e-05 2.427584e+02 1.360534e+01
3.500000e+01 5.919028e-03 3.503489e-05 2.353208e+02 1.309453e+01
3.600000e+01 5.810837e-03 3.376582e-05 2.282033e+02 1.261190e+01
3.700000e+01 5.718221e-03 3.269806e-05 2.214024e+02 1.215521e+01
3.800000e+01 5.633738e-03 3.173900e-05 2.149413e+02 1.172247e+01
3.900000e+01 5.550938e-03 3.081292e-05 2.088873e+02 1.131201e+01
4.000000e+01 5.466761e-03 2.988547e-05 2.033867e+02 1.092248e+01
4.100000e+01 5.380367e-03 2.894835e-05 1.986258e+02 1.055279e+01
4.200000e+01 5.292878e-03 2.801455e-05 1.946647e+02 1.020173e+01
4.300000e+01 5.206762e-03 2.711037e-05 1.912314e+02 9.867186e+00
4.400000e+01 5.123809e-03 2.625342e-05 1.880878e+02 9.547287e+00
4.500000e+01 5.043848e-03 2.544040e-05 1.852146e+02 9.240773e+00
4.600000e+01 4.966520e-03 2.466632e-05 1.826025e+02 8.946648e+00
4.700000e+01 4.893395e-03 2.394531e-05 1.803151e+02 8.664341e+00
4.800000e+01 4.827371e-03 2.330351e-05 1.784710e+02 8.393442e+00
4.900000e+01 4.771460e-03 2.276683e-05 1.771617e+02 8.133446e+00
5.000000e+01 4.728131e-03 2.235522e-05 1.764049e+02 7.883778e+00
5.100000e+01 4.691867e-03 2.201362e-05 1.761702e+02 7.860027e+00
5.200000e+01 4.656552e-03 2.168347e-05 1.763960e+02 8.089440e+00
