           t           E1           E2           E3           E4
0.000000e+00 2.401893e-02 5.769089e-04 1.972053e+03 1.593870e+02
1.000000e+00 2.354575e-02 5.544022e-04 1.939643e+03 1.561411e+02
2.000000e+00 2.287352e-02 5.231978e-04 1.905421e+03 1.512739e+02
3.000000e+00 2.204747e-02 4.860909e-04 1.871026e+03 1.455063e+02
4.000000e+00 2.111725e-02 4.459383e-04 1.837802e+03 1.335580e+02
5.000000e+00 2.013157e-02 4.052801e-04 1.806281e+03 1.230285e+02
6.000000e+00 1.913270e-02 3.660604e-04 1.776638e+03 1.141981e+02
7.000000e+00 1.814053e-02 3.290788e-04 1.749228e+03 1.029538e+02
8.000000e+00 1.717674e-02 2.950403e-04 1.724344e+03 9.156498e+01
9.000000e+00 1.626369e-02 2.645075e-04 1.701697e+03 8.131481e+01
1.000000e+01 1.541819e-02 2.377206e-04 1.680633e+03 7.293528e+01
1.100000e+01 1.465047e-02 2.146364e-04 1.660656e+03 6.580075e+01
1.200000e+01 1.396976e-02 1.951543e-04 1.641520e+03 5.965690e+01
1.300000e+01 1.337744e-02 1.789559e-04 1.622967e+03 5.440224e+01
1.400000e+01 1.286215e-02 1.654350e-04 1.604376e+03 4.987980e+01
1.500000e+01 1.241399e-02 1.541072e-04 1.585501e+03 4.595141e+01
1.600000e+01 1.202060e-02 1.444949e-04 1.566761e+03 4.250849e+01
1.700000e+01 1.166393e-02 1.360472e-04 1.548341e+03 4.134078e+01
1.800000e+01 1.132819e-02 1.283278e-04 1.530155e+03 4.318966e+01
1.900000e+01 1.100646e-02 1.211422e-04 1.512105e+03 4.360164e+01
2.000000e+01 1.069848e-02 1.144575e-04 1.494085e+03 4.268906e+01
2.100000e+01 1.040806e-02 1.083277e-04 1.475979e+03 4.110131e+01
2.200000e+01 1.013740e-02 1.027669e-04 1.457685e+03 3.926901e+01
2.300000e+01 9.882046e-03 9.765484e-05 1.439070e+03 3.772467e+01
2.400000e+01 9.638692e-03 9.290438e-05 1.420078e+03 3.626971e+01
2.500000e+01 9.405100e-03 8.845590e-05 1.400803e+03 3.469227e+01
2.600000e+01 9.180175e-03 8.427562e-05 1.381320e+03 3.308732e+01
2.700000e+01 8.962646e-03 8.032903e-05 1.361636e+03 3.153264e+01
2.800000e+01 8.749622e-03 7.655588e-05 1.341698e+03 3.006613e+01
2.900000e+01 8.539152e-03 7.291712e-05 1.321420e+03 2.869510e+01
3.000000e+01 8.331501e-03 6.941391e-05 1.300757e+03 2.741456e+01
3.100000e+01 8.127569e-03 6.605738e-05 1.279838e+03 2.621667e+01
3.200000e+01 7.927936e-03 6.285217e-05 1.258854e+03 2.509370e+01
3.300000e+01 7.732729e-03 5.979510e-05 1.237984e+03 2.403846e+01
3.400000e+01 7.542393e-03 5.688770e-05 1.217518e+03 2.304380e+01
3.500000e+01 7.358130e-03 5.414208e-05 1.197601e+03 2.210413e+01
