           t           E1           E2           E3           E4
0.000000e+00 2.170397e-02 4.710622e-04 7.360972e+02 6.752976e+01
1.000000e+00 2.115006e-02 4.473251e-04 7.223839e+02 6.786751e+01
2.000000e+00 2.042872e-02 4.173325e-04 7.086822e+02 6.345831e+01
3.000000e+00 1.959368e-02 3.839122e-04 6.952068e+02 6.111987e+01
4.000000e+00 1.870532e-02 3.498891e-04 6.820431e+02 5.734390e+01
5.000000e+00 1.779753e-02 3.167522e-04 6.696007e+02 5.375541e+01
6.000000e+00 1.689882e-02 2.855702e-04 6.580064e+02 4.870631e+01
7.000000e+00 1.604156e-02 2.573317e-04 6.473757e+02 4.352573e+01
8.000000e+00 1.523760e-02 2.321843e-04 6.377963e+02 3.924564e+01
9.000000e+00 1.448988e-02 2.099566e-04 6.291437e+02 3.604250e+01
1.000000e+01 1.381411e-02 1.908298e-04 6.211367e+02 3.248212e+01
1.100000e+01 1.322438e-02 1.748842e-04 6.137254e+02 2.938294e+01
1.200000e+01 1.271345e-02 1.616319e-04 6.068431e+02 2.723554e+01
1.300000e+01 1.227406e-02 1.506526e-04 6.003711e+02 2.541634e+01
1.400000e+01 1.190922e-02 1.418294e-04 5.942055e+02 2.347889e+01
1.500000e+01 1.160029e-02 1.345667e-04 5.881153e+02 2.265220e+01
1.600000e+01 1.132414e-02 1.282360e-04 5.819232e+02 2.388691e+01
1.700000e+01 1.106484e-02 1.224306e-04 5.755881e+02 2.440937e+01
1.800000e+01 1.081259e-02 1.169122e-04 5.690164e+02 2.415660e+01
1.900000e+01 1.056191e-02 1.115539e-04 5.621887e+02 2.398518e+01
2.000000e+01 1.031687e-02 1.064379e-04 5.551102e+02 2.338063e+01
2.100000e+01 1.007555e-02 1.015166e-04 5.476261e+02 2.244108e+01
2.200000e+01 9.835212e-03 9.673139e-05 5.396770e+02 2.139965e+01
2.300000e+01 9.596107e-03 9.208527e-05 5.312724e+02 2.037782e+01
2.400000e+01 9.359122e-03 8.759316e-05 5.225158e+02 1.941914e+01
2.500000e+01 9.127264e-03 8.330695e-05 5.136067e+02 1.853130e+01
2.600000e+01 8.903923e-03 7.927985e-05 5.047739e+02 1.771012e+01
2.700000e+01 8.694313e-03 7.559107e-05 4.961162e+02 1.694904e+01
2.800000e+01 8.506185e-03 7.235518e-05 4.876493e+02 1.624183e+01
2.900000e+01 8.344206e-03 6.962577e-05 4.794157e+02 1.559855e+01
3.000000e+01 8.209062e-03 6.738869e-05 4.714588e+02 1.528097e+01
