           t           E1           E2           E3           E4
0.000000e+00 2.519793e-02 6.349357e-04 2.137220e+03 1.578624e+02
1.000000e+00 2.464383e-02 6.073185e-04 2.127767e+03 1.472940e+02
2.000000e+00 2.386784e-02 5.696736e-04 2.119147e+03 1.378381e+02
3.000000e+00 2.293299e-02 5.259223e-04 2.111441e+03 1.271740e+02
4.000000e+00 2.191015e-02 4.800549e-04 2.103348e+03 1.105252e+02
5.000000e+00 2.086462e-02 4.353323e-04 2.093657e+03 9.743037e+01
6.000000e+00 1.983271e-02 3.933366e-04 2.082265e+03 8.409749e+01
7.000000e+00 1.883636e-02 3.548084e-04 2.069564e+03 7.224618e+01
8.000000e+00 1.790612e-02 3.206290e-04 2.055240e+03 6.252959e+01
9.000000e+00 1.706024e-02 2.910516e-04 2.039133e+03 5.644751e+01
1.000000e+01 1.629840e-02 2.656378e-04 2.022203e+03 5.083595e+01
1.100000e+01 1.560913e-02 2.436451e-04 2.004930e+03 4.574996e+01
1.200000e+01 1.497827e-02 2.243487e-04 1.987471e+03 4.441747e+01
1.300000e+01 1.440310e-02 2.074492e-04 1.970079e+03 4.322591e+01
1.400000e+01 1.387581e-02 1.925382e-04 1.952795e+03 4.369500e+01
1.500000e+01 1.338771e-02 1.792309e-04 1.935445e+03 4.327932e+01
1.600000e+01 1.293385e-02 1.672846e-04 1.918411e+03 4.163210e+01
1.700000e+01 1.251490e-02 1.566227e-04 1.902157e+03 3.951803e+01
1.800000e+01 1.212863e-02 1.471036e-04 1.886744e+03 3.826579e+01
1.900000e+01 1.177386e-02 1.386237e-04 1.872359e+03 3.656783e+01
2.000000e+01 1.144884e-02 1.310758e-04 1.858856e+03 3.455013e+01
2.100000e+01 1.115018e-02 1.243266e-04 1.845922e+03 3.254248e+01
2.200000e+01 1.087306e-02 1.182234e-04 1.833397e+03 3.098478e+01
2.300000e+01 1.061497e-02 1.126777e-04 1.821236e+03 3.098503e+01
2.400000e+01 1.037547e-02 1.076504e-04 1.809369e+03 3.067265e+01
2.500000e+01 1.015357e-02 1.030950e-04 1.797881e+03 2.988541e+01
2.600000e+01 9.950168e-03 9.900584e-05 1.787360e+03 2.888955e+01
2.700000e+01 9.763881e-03 9.533338e-05 1.777751e+03 2.769420e+01
2.800000e+01 9.589882e-03 9.196583e-05 1.768811e+03 2.656289e+01
2.900000e+01 9.420504e-03 8.874589e-05 1.760559e+03 2.547186e+01
3.000000e+01 9.249527e-03 8.555376e-05 1.752881e+03 2.440470e+01
3.100000e+01 9.078508e-03 8.241931e-05 1.745588e+03 2.339168e+01
3.200000e+01 8.914169e-03 7.946241e-05 1.738494e+03 2.243814e+01
3.300000e+01 8.760794e-03 7.675151e-05 1.731468e+03 2.154137e+01
3.400000e+01 8.619307e-03 7.429245e-05 1.724432e+03 2.069689e+01
3.500000e+01 8.489232e-03 7.206706e-05 1.717416e+03 2.072345e+01
3.600000e+01 8.368707e-03 7.003526e-05 1.710350e+03 2.077410e+01
3.700000e+01 8.252378e-03 6.810174e-05 1.703162e+03 2.041640e+01
3.800000e+01 8.134585e-03 6.617147e-05 1.695889e+03 1.998435e+01
3.900000e+01 8.011853e-03 6.418978e-05 1.688600e+03 1.953113e+01
4.000000e+01 7.883909e-03 6.215602e-05 1.681341e+03 1.889860e+01
4.100000e+01 7.753542e-03 6.011742e-05 1.674177e+03 1.822087e+01
4.200000e+01 7.625012e-03 5.814081e-05 1.667170e+03 1.755360e+01
4.300000e+01 7.501723e-03 5.627585e-05 1.660329e+03 1.691251e+01
4.400000e+01 7.386789e-03 5.456465e-05 1.653581e+03 1.629964e+01
4.500000e+01 7.281822e-03 5.302492e-05 1.646796e+03 1.571375e+01
4.600000e+01 7.184801e-03 5.162137e-05 1.639885e+03 1.515319e+01
4.700000e+01 7.094625e-03 5.033370e-05 1.632770e+03 1.461637e+01
4.800000e+01 7.011194e-03 4.915684e-05 1.625358e+03 1.442691e+01
4.900000e+01 6.933932e-03 4.807941e-05 1.617644e+03 1.447978e+01
5.000000e+01 6.863355e-03 4.710565e-05 1.609879e+03 1.424507e+01
5.100000e+01 6.798037e-03 4.621330e-05 1.602243e+03 1.398004e+01
5.200000e+01 6.739200e-03 4.541681e-05 1.594740e+03 1.412007e+01
5.300000e+01 6.688442e-03 4.473526e-05 1.587264e+03 1.495623e+01
5.400000e+01 6.642428e-03 4.412184e-05 1.579722e+03 1.568606e+01
5.500000e+01 6.596327e-03 4.351153e-05 1.572003e+03 1.630589e+01
5.600000e+01 6.545671e-03 4.284581e-05 1.564004e+03 1.687416e+01
