           t           E1           E2           E3           E4
0.000000e+00 2.209959e-02 4.883917e-04 1.435229e+03 7.561443e+01
1.000000e+00 2.143663e-02 4.595289e-04 1.416175e+03 6.567882e+01
2.000000e+00 2.065496e-02 4.266276e-04 1.394513e+03 6.073378e+01
3.000000e+00 1.977026e-02 3.908632e-04 1.371373e+03 5.723274e+01
4.000000e+00 1.883639e-02 3.548095e-04 1.346101e+03 5.530536e+01
5.000000e+00 1.787879e-02 3.196512e-04 1.319195e+03 5.247237e+01
6.000000e+00 1.692692e-02 2.865205e-04 1.291819e+03 4.894328e+01
7.000000e+00 1.599967e-02 2.559894e-04 1.264918e+03 4.534158e+01
8.000000e+00 1.511532e-02 2.284728e-04 1.239189e+03 4.171675e+01
9.000000e+00 1.430338e-02 2.045866e-04 1.215344e+03 3.772348e+01
1.000000e+01 1.358330e-02 1.845062e-04 1.193503e+03 3.396015e+01
1.100000e+01 1.296847e-02 1.681813e-04 1.173928e+03 3.065829e+01
1.200000e+01 1.245311e-02 1.550800e-04 1.156342e+03 2.783034e+01
1.300000e+01 1.203046e-02 1.447319e-04 1.140005e+03 2.541213e+01
1.400000e+01 1.168087e-02 1.364426e-04 1.124432e+03 2.361345e+01
1.500000e+01 1.138444e-02 1.296055e-04 1.109308e+03 2.235547e+01
1.600000e+01 1.112643e-02 1.237974e-04 1.094608e+03 2.083221e+01
1.700000e+01 1.089371e-02 1.186730e-04 1.080375e+03 2.126989e+01
1.800000e+01 1.067620e-02 1.139812e-04 1.066553e+03 2.278079e+01
1.900000e+01 1.047155e-02 1.096534e-04 1.053235e+03 2.354375e+01
2.000000e+01 1.027879e-02 1.056535e-04 1.040418e+03 2.348691e+01
2.100000e+01 1.009563e-02 1.019217e-04 1.028222e+03 2.312258e+01
2.200000e+01 9.925811e-03 9.852173e-05 1.017025e+03 2.247512e+01
2.300000e+01 9.761960e-03 9.529587e-05 1.006906e+03 2.164021e+01
2.400000e+01 9.593578e-03 9.203675e-05 9.976994e+02 2.077236e+01
2.500000e+01 9.416573e-03 8.867186e-05 9.893062e+02 1.992207e+01
2.600000e+01 9.230477e-03 8.520171e-05 9.816735e+02 1.910363e+01
2.700000e+01 9.038300e-03 8.169087e-05 9.747442e+02 1.832526e+01
2.800000e+01 8.845110e-03 7.823598e-05 9.684820e+02 1.759219e+01
2.900000e+01 8.658020e-03 7.496132e-05 9.627386e+02 1.690562e+01
