           t           E1           E2           E3           E4
0.000000e+00 2.171119e-02 4.713756e-04 2.318127e+03 5.973917e+01
1.000000e+00 2.127538e-02 4.526417e-04 2.288498e+03 5.740475e+01
2.000000e+00 2.065906e-02 4.267967e-04 2.261738e+03 5.621106e+01
3.000000e+00 1.990251e-02 3.961099e-04 2.237047e+03 5.319294e+01
4.000000e+00 1.903815e-02 3.624513e-04 2.213810e+03 5.129930e+01
5.000000e+00 1.811504e-02 3.281547e-04 2.191671e+03 4.873080e+01
6.000000e+00 1.717968e-02 2.951415e-04 2.170054e+03 4.596726e+01
7.000000e+00 1.627171e-02 2.647686e-04 2.148322e+03 4.379928e+01
8.000000e+00 1.540836e-02 2.374175e-04 2.126477e+03 4.155199e+01
9.000000e+00 1.459924e-02 2.131378e-04 2.104820e+03 3.893047e+01
1.000000e+01 1.385165e-02 1.918681e-04 2.083182e+03 3.564267e+01
1.100000e+01 1.317163e-02 1.734918e-04 2.061313e+03 3.315208e+01
1.200000e+01 1.256384e-02 1.578501e-04 2.039491e+03 3.065722e+01
1.300000e+01 1.201666e-02 1.444002e-04 2.017969e+03 2.828798e+01
1.400000e+01 1.151949e-02 1.326986e-04 1.996912e+03 2.593607e+01
1.500000e+01 1.106546e-02 1.224444e-04 1.976449e+03 2.378288e+01
1.600000e+01 1.064851e-02 1.133909e-04 1.956583e+03 2.186563e+01
1.700000e+01 1.027028e-02 1.054786e-04 1.937244e+03 2.098319e+01
1.800000e+01 9.936908e-03 9.874213e-05 1.918363e+03 2.042303e+01
1.900000e+01 9.645440e-03 9.303450e-05 1.899473e+03 1.947596e+01
2.000000e+01 9.380292e-03 8.798988e-05 1.880657e+03 1.843034e+01
2.100000e+01 9.128657e-03 8.333237e-05 1.862197e+03 1.742687e+01
2.200000e+01 8.886275e-03 7.896588e-05 1.844288e+03 1.669885e+01
2.300000e+01 8.654030e-03 7.489223e-05 1.827001e+03 1.631887e+01
2.400000e+01 8.433021e-03 7.111584e-05 1.810300e+03 1.570634e+01
2.500000e+01 8.221809e-03 6.759815e-05 1.794107e+03 1.497924e+01
2.600000e+01 8.018290e-03 6.429297e-05 1.778394e+03 1.424932e+01
2.700000e+01 7.822517e-03 6.119177e-05 1.763205e+03 1.355721e+01
2.800000e+01 7.633260e-03 5.826665e-05 1.748728e+03 1.295571e+01
2.900000e+01 7.450512e-03 5.551013e-05 1.735147e+03 1.239813e+01
3.000000e+01 7.276497e-03 5.294740e-05 1.722496e+03 1.187460e+01
3.100000e+01 7.116050e-03 5.063817e-05 1.710587e+03 1.137645e+01
3.200000e+01 6.969711e-03 4.857687e-05 1.699318e+03 1.090624e+01
3.300000e+01 6.837830e-03 4.675592e-05 1.688640e+03 1.054565e+01
3.400000e+01 6.721822e-03 4.518288e-05 1.678443e+03 1.111921e+01
3.500000e+01 6.621147e-03 4.383959e-05 1.668478e+03 1.134496e+01
3.600000e+01 6.530075e-03 4.264188e-05 1.658486e+03 1.120823e+01
3.700000e+01 6.443481e-03 4.151844e-05 1.648422e+03 1.090329e+01
3.800000e+01 6.360697e-03 4.045847e-05 1.638325e+03 1.054830e+01
3.900000e+01 6.284604e-03 3.949625e-05 1.628146e+03 1.073222e+01
4.000000e+01 6.219482e-03 3.868196e-05 1.617870e+03 1.165534e+01
4.100000e+01 6.164867e-03 3.800558e-05 1.607400e+03 1.232468e+01
4.200000e+01 6.117540e-03 3.742430e-05 1.596666e+03 1.265863e+01
4.300000e+01 6.077949e-03 3.694147e-05 1.585728e+03 1.267713e+01
4.400000e+01 6.048817e-03 3.658819e-05 1.574590e+03 1.247643e+01
4.500000e+01 6.029959e-03 3.636040e-05 1.563152e+03 1.216797e+01
4.600000e+01 6.016724e-03 3.620097e-05 1.551365e+03 1.182148e+01
4.700000e+01 6.004113e-03 3.604938e-05 1.539324e+03 1.146900e+01
4.800000e+01 5.988482e-03 3.586192e-05 1.527168e+03 1.113188e+01
4.900000e+01 5.967567e-03 3.561186e-05 1.514954e+03 1.101504e+01
5.000000e+01 5.940214e-03 3.528615e-05 1.502692e+03 1.138135e+01
5.100000e+01 5.906135e-03 3.488243e-05 1.490366e+03 1.155572e+01
5.200000e+01 5.866457e-03 3.441532e-05 1.477962e+03 1.154906e+01
5.300000e+01 5.822855e-03 3.390564e-05 1.465453e+03 1.139377e+01
5.400000e+01 5.776085e-03 3.336316e-05 1.452836e+03 1.116944e+01
5.500000e+01 5.726423e-03 3.279191e-05 1.440131e+03 1.091494e+01
5.600000e+01 5.674570e-03 3.220075e-05 1.427392e+03 1.065136e+01
5.700000e+01 5.621809e-03 3.160473e-05 1.414663e+03 1.039006e+01
5.800000e+01 5.568591e-03 3.100921e-05 1.401900e+03 1.013575e+01
5.900000e+01 5.514749e-03 3.041246e-05 1.389046e+03 9.889598e+00
6.000000e+01 5.460386e-03 2.981582e-05 1.376080e+03 9.651557e+00
6.100000e+01 5.405603e-03 2.922055e-05 1.363007e+03 9.421282e+00
6.200000e+01 5.350568e-03 2.862858e-05 1.349826e+03 9.198404e+00
6.300000e+01 5.295063e-03 2.803769e-05 1.336559e+03 8.982573e+00
6.400000e+01 5.238782e-03 2.744484e-05 1.323230e+03 8.773461e+00
6.500000e+01 5.181193e-03 2.684476e-05 1.309864e+03 8.570759e+00
6.600000e+01 5.121688e-03 2.623169e-05 1.296482e+03 8.374176e+00
6.700000e+01 5.059878e-03 2.560237e-05 1.283095e+03 8.183439e+00
6.800000e+01 4.996486e-03 2.496487e-05 1.269708e+03 7.998291e+00
6.900000e+01 4.933721e-03 2.434160e-05 1.256319e+03 7.818491e+00
7.000000e+01 4.874186e-03 2.375769e-05 1.242953e+03 7.643810e+00
7.100000e+01 4.820014e-03 2.323253e-05 1.229614e+03 7.612763e+00
7.200000e+01 4.771226e-03 2.276460e-05 1.216324e+03 7.630803e+00
7.300000e+01 4.726497e-03 2.233978e-05 1.203021e+03 7.648339e+00
7.400000e+01 4.683574e-03 2.193587e-05 1.189729e+03 7.665320e+00
7.500000e+01 4.640418e-03 2.153348e-05 1.176525e+03 7.681291e+00
7.600000e+01 4.595890e-03 2.112221e-05 1.163480e+03 7.694012e+00
7.700000e+01 4.549675e-03 2.069954e-05 1.150649e+03 7.702043e+00
7.800000e+01 4.501698e-03 2.026529e-05 1.138071e+03 7.695373e+00
7.900000e+01 4.452415e-03 1.982400e-05 1.125785e+03 7.668840e+00
8.000000e+01 4.402825e-03 1.938487e-05 1.113816e+03 7.597257e+00
8.100000e+01 4.354881e-03 1.896499e-05 1.102156e+03 7.548320e+00
8.200000e+01 4.311354e-03 1.858777e-05 1.090793e+03 7.554973e+00
8.300000e+01 4.274351e-03 1.827008e-05 1.079785e+03 7.549304e+00
8.400000e+01 4.243830e-03 1.801009e-05 1.069147e+03 7.513022e+00
8.500000e+01 4.218908e-03 1.779918e-05 1.058856e+03 7.446436e+00
8.600000e+01 4.198333e-03 1.762600e-05 1.048943e+03 7.374954e+00
8.700000e+01 4.180666e-03 1.747797e-05 1.039412e+03 7.265215e+00
8.800000e+01 4.164829e-03 1.734580e-05 1.030280e+03 7.140134e+00
8.900000e+01 4.149436e-03 1.721782e-05 1.021503e+03 7.009409e+00
9.000000e+01 4.133864e-03 1.708883e-05 1.013004e+03 6.878119e+00
9.100000e+01 4.118580e-03 1.696270e-05 1.004750e+03 6.748816e+00
9.200000e+01 4.104195e-03 1.684441e-05 9.967390e+02 6.622154e+00
9.300000e+01 4.091462e-03 1.674006e-05 9.889369e+02 6.498184e+00
9.400000e+01 4.080000e-03 1.664640e-05 9.813324e+02 6.376844e+00
9.500000e+01 4.068854e-03 1.655557e-05 9.739272e+02 6.258063e+00
9.600000e+01 4.057951e-03 1.646697e-05 9.666502e+02 6.142419e+00
9.700000e+01 4.047229e-03 1.638007e-05 9.594833e+02 6.086622e+00
9.800000e+01 4.036150e-03 1.629050e-05 9.524549e+02 5.942761e+00
9.900000e+01 4.024992e-03 1.620056e-05 9.455855e+02 5.806839e+00
1.000000e+02 4.013950e-03 1.611179e-05 9.389344e+02 5.699654e+00
1.010000e+02 4.002247e-03 1.601798e-05 9.324967e+02 5.594587e+00
1.020000e+02 3.989467e-03 1.591585e-05 9.262584e+02 5.491574e+00
1.030000e+02 3.976399e-03 1.581175e-05 9.201779e+02 5.426348e+00
1.040000e+02 3.963211e-03 1.570704e-05 9.142472e+02 5.332866e+00
1.050000e+02 3.950342e-03 1.560520e-05 9.083914e+02 5.318985e+00
1.060000e+02 3.938206e-03 1.550946e-05 9.025806e+02 5.320444e+00
1.070000e+02 3.927126e-03 1.542232e-05 8.967597e+02 5.269059e+00
1.080000e+02 3.917153e-03 1.534409e-05 8.909062e+02 5.196763e+00
1.090000e+02 3.908434e-03 1.527585e-05 8.850204e+02 5.118800e+00
1.100000e+02 3.900016e-03 1.521012e-05 8.790745e+02 5.040525e+00
1.110000e+02 3.890523e-03 1.513617e-05 8.730533e+02 5.086857e+00
1.120000e+02 3.879763e-03 1.505256e-05 8.669648e+02 5.131371e+00
1.130000e+02 3.867616e-03 1.495845e-05 8.607911e+02 5.163724e+00
1.140000e+02 3.854195e-03 1.485482e-05 8.545163e+02 5.230985e+00
1.150000e+02 3.839685e-03 1.474318e-05 8.481581e+02 5.275849e+00
1.160000e+02 3.824751e-03 1.462872e-05 8.417573e+02 5.354632e+00
1.170000e+02 3.810218e-03 1.451776e-05 8.352822e+02 5.368266e+00
1.180000e+02 3.796679e-03 1.441477e-05 8.287447e+02 5.331148e+00
1.190000e+02 3.784319e-03 1.432107e-05 8.222216e+02 5.272036e+00
1.200000e+02 3.772956e-03 1.423520e-05 8.157606e+02 5.206580e+00
1.210000e+02 3.762663e-03 1.415764e-05 8.093878e+02 5.140504e+00
1.220000e+02 3.753080e-03 1.408561e-05 8.031119e+02 5.080858e+00
1.230000e+02 3.743128e-03 1.401101e-05 7.964533e+02 5.023219e+00
1.240000e+02 3.732882e-03 1.393441e-05 7.893480e+02 4.966306e+00
1.250000e+02 3.722754e-03 1.385890e-05 7.819546e+02 4.970126e+00
1.260000e+02 3.712321e-03 1.378133e-05 7.744460e+02 5.104064e+00
1.270000e+02 3.701052e-03 1.369778e-05 7.668821e+02 5.151301e+00
1.280000e+02 3.688001e-03 1.360135e-05 7.593042e+02 5.197157e+00
1.290000e+02 3.672678e-03 1.348856e-05 7.517554e+02 5.195378e+00
1.300000e+02 3.655263e-03 1.336095e-05 7.442469e+02 5.254107e+00
1.310000e+02 3.636632e-03 1.322509e-05 7.367961e+02 5.323057e+00
1.320000e+02 3.617698e-03 1.308774e-05 7.293747e+02 5.319842e+00
1.330000e+02 3.598770e-03 1.295114e-05 7.220178e+02 5.300330e+00
1.340000e+02 3.579959e-03 1.281611e-05 7.147428e+02 5.260670e+00
1.350000e+02 3.561793e-03 1.268637e-05 7.075700e+02 5.195195e+00
1.360000e+02 3.545040e-03 1.256731e-05 7.005037e+02 5.121532e+00
1.370000e+02 3.529804e-03 1.245952e-05 6.935091e+02 5.046504e+00
1.380000e+02 3.515545e-03 1.235906e-05 6.865471e+02 4.972049e+00
1.390000e+02 3.501463e-03 1.226025e-05 6.795886e+02 4.898576e+00
1.400000e+02 3.486799e-03 1.215777e-05 6.726432e+02 4.826139e+00
1.410000e+02 3.470977e-03 1.204768e-05 6.657236e+02 4.754723e+00
1.420000e+02 3.453631e-03 1.192756e-05 6.588276e+02 4.802547e+00
1.430000e+02 3.434839e-03 1.179812e-05 6.519559e+02 5.078807e+00
1.440000e+02 3.415221e-03 1.166374e-05 6.451063e+02 5.205862e+00
1.450000e+02 3.395433e-03 1.152896e-05 6.382385e+02 5.280675e+00
1.460000e+02 3.376112e-03 1.139813e-05 6.313307e+02 5.284380e+00
1.470000e+02 3.357484e-03 1.127270e-05 6.244298e+02 5.227133e+00
1.480000e+02 3.339273e-03 1.115074e-05 6.175939e+02 5.143599e+00
