           t           E1           E2           E3           E4
0.000000e+00 2.245449e-02 5.042041e-04 1.077360e+03 1.251618e+02
1.000000e+00 2.189998e-02 4.796092e-04 1.056156e+03 1.227623e+02
2.000000e+00 2.115698e-02 4.476179e-04 1.035426e+03 1.186321e+02
3.000000e+00 2.028430e-02 4.114530e-04 1.014739e+03 1.095920e+02
4.000000e+00 1.934590e-02 3.742638e-04 9.936538e+02 9.797144e+01
5.000000e+00 1.838199e-02 3.378975e-04 9.720515e+02 9.078771e+01
6.000000e+00 1.743178e-02 3.038670e-04 9.500358e+02 8.063459e+01
7.000000e+00 1.652457e-02 2.730614e-04 9.277535e+02 7.062870e+01
8.000000e+00 1.567576e-02 2.457295e-04 9.054193e+02 6.261130e+01
9.000000e+00 1.489155e-02 2.217583e-04 8.831051e+02 5.526805e+01
1.000000e+01 1.418455e-02 2.012016e-04 8.608853e+02 4.912562e+01
1.100000e+01 1.354928e-02 1.835829e-04 8.388102e+02 4.402370e+01
1.200000e+01 1.296528e-02 1.680985e-04 8.170051e+02 3.962837e+01
1.300000e+01 1.242298e-02 1.543303e-04 7.956994e+02 3.586939e+01
1.400000e+01 1.192487e-02 1.422025e-04 7.751855e+02 3.368600e+01
1.500000e+01 1.147266e-02 1.316220e-04 7.556792e+02 3.192481e+01
1.600000e+01 1.106736e-02 1.224865e-04 7.374383e+02 2.993109e+01
1.700000e+01 1.070343e-02 1.145635e-04 7.206966e+02 2.852812e+01
1.800000e+01 1.037600e-02 1.076614e-04 7.052920e+02 2.823951e+01
1.900000e+01 1.008237e-02 1.016542e-04 6.912732e+02 2.754792e+01
2.000000e+01 9.821140e-03 9.645479e-05 6.786232e+02 2.707991e+01
2.100000e+01 9.588383e-03 9.193708e-05 6.673424e+02 2.669143e+01
2.200000e+01 9.378234e-03 8.795128e-05 6.574785e+02 2.579945e+01
2.300000e+01 9.184464e-03 8.435438e-05 6.489715e+02 2.604302e+01
2.400000e+01 9.004298e-03 8.107738e-05 6.416853e+02 2.673989e+01
2.500000e+01 8.837983e-03 7.810995e-05 6.354221e+02 2.669557e+01
2.600000e+01 8.686190e-03 7.544990e-05 6.299963e+02 2.621671e+01
2.700000e+01 8.547040e-03 7.305189e-05 6.253186e+02 2.526468e+01
2.800000e+01 8.415325e-03 7.081770e-05 6.213913e+02 2.414486e+01
2.900000e+01 8.286988e-03 6.867417e-05 6.183166e+02 2.301420e+01
3.000000e+01 8.161520e-03 6.661040e-05 6.161743e+02 2.193033e+01
3.100000e+01 8.037924e-03 6.460823e-05 6.149711e+02 2.090681e+01
3.200000e+01 7.914674e-03 6.264207e-05 6.146763e+02 1.994351e+01
3.300000e+01 7.792322e-03 6.072028e-05 6.152703e+02 1.903665e+01
3.400000e+01 7.671706e-03 5.885507e-05 6.167359e+02 1.834910e+01
3.500000e+01 7.553140e-03 5.704993e-05 6.190294e+02 1.819030e+01
3.600000e+01 7.439970e-03 5.535316e-05 6.220987e+02 1.775748e+01
3.700000e+01 7.333688e-03 5.378297e-05 6.257736e+02 1.727346e+01
3.800000e+01 7.233693e-03 5.232632e-05 6.299481e+02 1.676010e+01
3.900000e+01 7.139893e-03 5.097807e-05 6.346099e+02 1.691647e+01
4.000000e+01 7.052185e-03 4.973331e-05 6.397033e+02 1.683262e+01
4.100000e+01 6.970901e-03 4.859346e-05 6.451611e+02 1.682026e+01
4.200000e+01 6.894890e-03 4.753951e-05 6.507747e+02 1.656450e+01
4.300000e+01 6.823031e-03 4.655375e-05 6.563500e+02 1.621427e+01
