           t           E1           E2           E3           E4
0.000000e+00 2.421330e-02 5.862840e-04 1.920966e+03 1.408288e+02
1.000000e+00 2.341292e-02 5.481647e-04 1.889566e+03 1.321653e+02
2.000000e+00 2.250449e-02 5.064522e-04 1.856831e+03 1.220012e+02
3.000000e+00 2.150760e-02 4.625770e-04 1.823415e+03 1.159010e+02
4.000000e+00 2.046311e-02 4.187388e-04 1.789688e+03 1.065858e+02
5.000000e+00 1.941018e-02 3.767552e-04 1.755771e+03 9.930284e+01
6.000000e+00 1.838615e-02 3.380506e-04 1.721353e+03 8.960997e+01
7.000000e+00 1.741857e-02 3.034066e-04 1.685885e+03 8.086246e+01
8.000000e+00 1.652384e-02 2.730371e-04 1.649211e+03 7.248944e+01
9.000000e+00 1.572035e-02 2.471293e-04 1.611759e+03 6.477478e+01
1.000000e+01 1.500103e-02 2.250308e-04 1.573971e+03 5.832035e+01
1.100000e+01 1.434928e-02 2.059018e-04 1.536894e+03 5.285108e+01
1.200000e+01 1.375081e-02 1.890849e-04 1.501052e+03 4.824694e+01
1.300000e+01 1.319130e-02 1.740105e-04 1.466308e+03 4.470908e+01
1.400000e+01 1.266256e-02 1.603405e-04 1.432521e+03 4.246162e+01
1.500000e+01 1.216084e-02 1.478861e-04 1.399669e+03 4.020330e+01
1.600000e+01 1.168670e-02 1.365788e-04 1.367739e+03 3.790243e+01
1.700000e+01 1.124408e-02 1.264293e-04 1.336528e+03 3.559813e+01
1.800000e+01 1.083712e-02 1.174431e-04 1.305652e+03 3.333937e+01
1.900000e+01 1.046930e-02 1.096063e-04 1.274785e+03 3.118889e+01
2.000000e+01 1.013675e-02 1.027537e-04 1.244179e+03 2.918626e+01
2.100000e+01 9.832625e-03 9.668051e-05 1.214078e+03 2.734509e+01
2.200000e+01 9.552267e-03 9.124580e-05 1.184390e+03 2.566038e+01
2.300000e+01 9.293345e-03 8.636626e-05 1.154932e+03 2.411816e+01
2.400000e+01 9.053987e-03 8.197469e-05 1.125643e+03 2.270260e+01
2.500000e+01 8.835101e-03 7.805901e-05 1.096567e+03 2.139907e+01
2.600000e+01 8.635707e-03 7.457543e-05 1.067811e+03 2.069565e+01
2.700000e+01 8.448246e-03 7.137286e-05 1.039501e+03 2.020048e+01
2.800000e+01 8.265316e-03 6.831545e-05 1.011723e+03 1.957597e+01
2.900000e+01 8.083355e-03 6.534063e-05 9.845131e+02 1.888025e+01
3.000000e+01 7.902753e-03 6.245351e-05 9.579118e+02 1.817747e+01
3.100000e+01 7.726652e-03 5.970115e-05 9.319198e+02 1.750243e+01
3.200000e+01 7.559989e-03 5.715343e-05 9.066005e+02 1.686469e+01
3.300000e+01 7.407560e-03 5.487194e-05 8.821219e+02 1.626554e+01
3.400000e+01 7.271081e-03 5.286861e-05 8.586190e+02 1.575647e+01
3.500000e+01 7.146907e-03 5.107828e-05 8.362053e+02 1.533976e+01
3.600000e+01 7.031328e-03 4.943957e-05 8.149247e+02 1.573796e+01
3.700000e+01 6.922408e-03 4.791973e-05 7.947674e+02 1.578534e+01
3.800000e+01 6.819301e-03 4.650287e-05 7.757175e+02 1.572621e+01
3.900000e+01 6.721321e-03 4.517615e-05 7.577576e+02 1.544720e+01
4.000000e+01 6.628195e-03 4.393297e-05 7.408598e+02 1.580776e+01
4.100000e+01 6.540924e-03 4.278369e-05 7.249403e+02 1.643003e+01
4.200000e+01 6.459834e-03 4.172946e-05 7.098861e+02 1.685386e+01
4.300000e+01 6.385430e-03 4.077371e-05 6.954182e+02 1.742660e+01
4.400000e+01 6.314111e-03 3.986800e-05 6.814103e+02 1.849917e+01
4.500000e+01 6.241775e-03 3.895975e-05 6.678553e+02 1.927266e+01
4.600000e+01 6.165487e-03 3.801323e-05 6.547848e+02 1.957922e+01
4.700000e+01 6.084846e-03 3.702536e-05 6.422355e+02 1.977879e+01
4.800000e+01 6.002352e-03 3.602824e-05 6.301456e+02 1.963401e+01
4.900000e+01 5.920758e-03 3.505538e-05 6.184778e+02 1.925630e+01
5.000000e+01 5.841049e-03 3.411785e-05 6.072256e+02 1.876991e+01
5.100000e+01 5.763714e-03 3.322040e-05 5.964126e+02 1.827868e+01
5.200000e+01 5.689307e-03 3.236822e-05 5.860518e+02 1.788538e+01
5.300000e+01 5.618341e-03 3.156576e-05 5.761286e+02 1.771915e+01
5.400000e+01 5.551778e-03 3.082224e-05 5.666440e+02 1.810485e+01
5.500000e+01 5.489937e-03 3.013941e-05 5.575867e+02 1.887380e+01
5.600000e+01 5.431441e-03 2.950055e-05 5.490177e+02 1.960539e+01
5.700000e+01 5.374259e-03 2.888266e-05 5.410503e+02 2.004502e+01
5.800000e+01 5.316911e-03 2.826954e-05 5.338108e+02 2.042734e+01
5.900000e+01 5.259002e-03 2.765710e-05 5.272124e+02 2.048541e+01
6.000000e+01 5.201109e-03 2.705154e-05 5.206588e+02 2.025722e+01
6.100000e+01 5.143495e-03 2.645554e-05 5.142016e+02 1.987094e+01
6.200000e+01 5.085190e-03 2.585916e-05 5.080953e+02 1.942411e+01
6.300000e+01 5.025825e-03 2.525892e-05 5.024176e+02 1.896676e+01
6.400000e+01 4.965888e-03 2.466005e-05 4.969395e+02 1.851703e+01
6.500000e+01 4.906506e-03 2.407380e-05 4.915854e+02 1.807947e+01
6.600000e+01 4.848420e-03 2.350718e-05 4.863958e+02 1.765511e+01
6.700000e+01 4.792952e-03 2.297239e-05 4.813510e+02 1.724363e+01
6.800000e+01 4.742049e-03 2.248703e-05 4.763799e+02 1.684381e+01
6.900000e+01 4.696654e-03 2.205856e-05 4.715346e+02 1.645469e+01
7.000000e+01 4.657283e-03 2.169028e-05 4.668391e+02 1.607575e+01
7.100000e+01 4.622950e-03 2.137167e-05 4.623921e+02 1.570670e+01
7.200000e+01 4.590961e-03 2.107692e-05 4.583022e+02 1.534742e+01
7.300000e+01 4.558566e-03 2.078053e-05 4.545980e+02 1.499774e+01
7.400000e+01 4.524515e-03 2.047124e-05 4.512740e+02 1.465744e+01
7.500000e+01 4.488634e-03 2.014784e-05 4.483341e+02 1.432617e+01
7.600000e+01 4.451724e-03 1.981785e-05 4.458028e+02 1.400361e+01
7.700000e+01 4.415437e-03 1.949609e-05 4.436921e+02 1.368940e+01
7.800000e+01 4.380928e-03 1.919253e-05 4.419970e+02 1.338325e+01
7.900000e+01 4.348624e-03 1.891053e-05 4.406454e+02 1.308490e+01
8.000000e+01 4.318161e-03 1.864652e-05 4.395781e+02 1.279421e+01
8.100000e+01 4.288450e-03 1.839080e-05 4.387200e+02 1.251143e+01
8.200000e+01 4.257718e-03 1.812816e-05 4.380671e+02 1.223741e+01
8.300000e+01 4.224036e-03 1.784248e-05 4.376121e+02 1.197302e+01
8.400000e+01 4.186165e-03 1.752397e-05 4.373212e+02 1.171738e+01
8.500000e+01 4.143754e-03 1.717070e-05 4.371673e+02 1.146727e+01
8.600000e+01 4.097160e-03 1.678672e-05 4.371138e+02 1.122010e+01
8.700000e+01 4.046869e-03 1.637714e-05 4.371431e+02 1.097597e+01
8.800000e+01 3.993787e-03 1.595034e-05 4.372654e+02 1.073603e+01
8.900000e+01 3.939489e-03 1.551957e-05 4.375253e+02 1.050100e+01
9.000000e+01 3.886190e-03 1.510247e-05 4.379497e+02 1.027106e+01
9.100000e+01 3.835628e-03 1.471204e-05 4.385602e+02 1.004612e+01
9.200000e+01 3.788223e-03 1.435063e-05 4.393504e+02 9.826049e+00
9.300000e+01 3.743975e-03 1.401735e-05 4.403473e+02 9.610683e+00
9.400000e+01 3.702097e-03 1.370552e-05 4.415533e+02 9.399885e+00
9.500000e+01 3.662046e-03 1.341058e-05 4.429249e+02 9.229052e+00
9.600000e+01 3.623967e-03 1.313313e-05 4.444561e+02 9.115853e+00
9.700000e+01 3.588091e-03 1.287440e-05 4.461393e+02 9.005003e+00
9.800000e+01 3.554484e-03 1.263436e-05 4.479736e+02 8.896443e+00
9.900000e+01 3.523302e-03 1.241366e-05 4.499454e+02 8.790120e+00
1.000000e+02 3.494328e-03 1.221033e-05 4.520518e+02 8.685958e+00
