           t           E1           E2           E3           E4
0.000000e+00 2.206924e-02 4.870514e-04 1.614232e+03 1.090028e+02
1.000000e+00 2.147357e-02 4.611140e-04 1.610130e+03 1.027320e+02
2.000000e+00 2.071254e-02 4.290095e-04 1.606913e+03 9.307751e+01
3.000000e+00 1.981908e-02 3.927961e-04 1.605406e+03 8.119391e+01
4.000000e+00 1.885577e-02 3.555399e-04 1.605767e+03 6.765629e+01
5.000000e+00 1.789470e-02 3.202203e-04 1.606794e+03 5.732688e+01
6.000000e+00 1.695254e-02 2.873885e-04 1.608116e+03 5.218533e+01
7.000000e+00 1.604200e-02 2.573457e-04 1.609812e+03 5.003982e+01
8.000000e+00 1.519364e-02 2.308466e-04 1.611328e+03 4.630453e+01
9.000000e+00 1.443256e-02 2.082989e-04 1.612803e+03 4.318699e+01
1.000000e+01 1.376052e-02 1.893518e-04 1.614643e+03 3.940302e+01
1.100000e+01 1.316710e-02 1.733725e-04 1.616217e+03 3.985517e+01
1.200000e+01 1.263560e-02 1.596585e-04 1.616852e+03 3.947233e+01
1.300000e+01 1.216027e-02 1.478722e-04 1.616667e+03 3.862530e+01
1.400000e+01 1.173377e-02 1.376813e-04 1.615744e+03 3.755885e+01
1.500000e+01 1.134617e-02 1.287356e-04 1.613965e+03 3.578174e+01
1.600000e+01 1.098760e-02 1.207274e-04 1.611330e+03 3.699668e+01
1.700000e+01 1.065335e-02 1.134939e-04 1.607845e+03 3.751158e+01
1.800000e+01 1.034739e-02 1.070684e-04 1.603444e+03 3.714444e+01
1.900000e+01 1.007054e-02 1.014157e-04 1.598109e+03 3.611589e+01
2.000000e+01 9.823675e-03 9.650460e-05 1.592011e+03 3.472491e+01
2.100000e+01 9.609623e-03 9.234486e-05 1.585419e+03 3.326718e+01
2.200000e+01 9.424886e-03 8.882847e-05 1.578604e+03 3.195412e+01
2.300000e+01 9.264616e-03 8.583311e-05 1.571629e+03 3.050006e+01
2.400000e+01 9.121452e-03 8.320088e-05 1.564628e+03 2.904420e+01
2.500000e+01 8.989019e-03 8.080246e-05 1.557382e+03 2.765915e+01
