           t           E1           E2           E3           E4
0.000000e+00 2.228473e-02 4.966092e-04 8.634462e+02 7.751749e+01
1.000000e+00 2.167677e-02 4.698825e-04 8.586436e+02 7.629952e+01
2.000000e+00 2.085282e-02 4.348399e-04 8.543223e+02 7.306764e+01
3.000000e+00 1.986529e-02 3.946299e-04 8.502762e+02 6.784729e+01
4.000000e+00 1.880001e-02 3.534403e-04 8.459536e+02 6.264394e+01
5.000000e+00 1.771915e-02 3.139683e-04 8.416877e+02 5.712083e+01
6.000000e+00 1.666979e-02 2.778820e-04 8.377653e+02 5.082122e+01
7.000000e+00 1.567776e-02 2.457921e-04 8.337140e+02 4.426970e+01
8.000000e+00 1.475348e-02 2.176653e-04 8.293930e+02 3.877047e+01
9.000000e+00 1.390799e-02 1.934323e-04 8.250623e+02 3.422699e+01
1.000000e+01 1.315408e-02 1.730298e-04 8.207383e+02 3.023505e+01
1.100000e+01 1.249189e-02 1.560473e-04 8.165831e+02 2.684115e+01
1.200000e+01 1.192463e-02 1.421969e-04 8.129280e+02 2.397052e+01
1.300000e+01 1.145759e-02 1.312764e-04 8.095346e+02 2.152799e+01
1.400000e+01 1.109824e-02 1.231709e-04 8.056329e+02 2.058252e+01
1.500000e+01 1.082508e-02 1.171824e-04 8.009574e+02 2.034875e+01
1.600000e+01 1.060209e-02 1.124044e-04 7.955916e+02 1.973758e+01
1.700000e+01 1.040637e-02 1.082926e-04 7.896372e+02 1.900627e+01
1.800000e+01 1.022653e-02 1.045820e-04 7.832041e+02 1.903431e+01
1.900000e+01 1.005983e-02 1.012001e-04 7.763380e+02 1.970120e+01
2.000000e+01 9.903344e-03 9.807622e-05 7.691301e+02 1.970552e+01
2.100000e+01 9.750266e-03 9.506768e-05 7.616728e+02 1.992226e+01
2.200000e+01 9.592567e-03 9.201735e-05 7.540092e+02 1.953147e+01
2.300000e+01 9.424593e-03 8.882294e-05 7.462366e+02 1.880921e+01
2.400000e+01 9.242772e-03 8.542884e-05 7.384518e+02 1.809644e+01
2.500000e+01 9.047203e-03 8.185189e-05 7.306707e+02 1.734699e+01
2.600000e+01 8.842618e-03 7.819190e-05 7.228637e+02 1.661153e+01
2.700000e+01 8.637404e-03 7.460475e-05 7.149915e+02 1.591906e+01
2.800000e+01 8.440607e-03 7.124384e-05 7.070595e+02 1.527337e+01
2.900000e+01 8.258830e-03 6.820827e-05 6.990555e+02 1.467144e+01
3.000000e+01 8.094733e-03 6.552471e-05 6.910002e+02 1.410927e+01
3.100000e+01 7.947782e-03 6.316724e-05 6.830052e+02 1.358313e+01
3.200000e+01 7.814173e-03 6.106130e-05 6.751715e+02 1.310973e+01
3.300000e+01 7.693724e-03 5.919339e-05 6.675889e+02 1.266638e+01
3.400000e+01 7.589358e-03 5.759836e-05 6.602496e+02 1.225098e+01
3.500000e+01 7.502080e-03 5.628121e-05 6.531156e+02 1.186117e+01
3.600000e+01 7.430044e-03 5.520555e-05 6.462341e+02 1.149390e+01
3.700000e+01 7.371289e-03 5.433590e-05 6.395625e+02 1.169149e+01
3.800000e+01 7.319258e-03 5.357154e-05 6.330262e+02 1.236139e+01
3.900000e+01 7.269329e-03 5.284314e-05 6.265309e+02 1.303941e+01
4.000000e+01 7.218877e-03 5.211219e-05 6.199865e+02 1.353610e+01
4.100000e+01 7.168073e-03 5.138128e-05 6.133379e+02 1.392639e+01
4.200000e+01 7.116928e-03 5.065067e-05 6.065656e+02 1.432464e+01
4.300000e+01 7.065808e-03 4.992564e-05 5.997564e+02 1.461937e+01
4.400000e+01 7.015574e-03 4.921829e-05 5.930010e+02 1.501306e+01
4.500000e+01 6.967330e-03 4.854368e-05 5.863442e+02 1.516415e+01
4.600000e+01 6.921800e-03 4.791132e-05 5.798188e+02 1.523097e+01
4.700000e+01 6.878601e-03 4.731516e-05 5.734428e+02 1.499827e+01
4.800000e+01 6.836179e-03 4.673334e-05 5.672101e+02 1.475888e+01
4.900000e+01 6.792709e-03 4.614089e-05 5.611326e+02 1.440810e+01
5.000000e+01 6.748998e-03 4.554897e-05 5.551072e+02 1.416707e+01
5.100000e+01 6.705248e-03 4.496035e-05 5.490275e+02 1.400294e+01
5.200000e+01 6.660407e-03 4.436102e-05 5.428618e+02 1.375799e+01
5.300000e+01 6.614067e-03 4.374588e-05 5.365959e+02 1.346778e+01
5.400000e+01 6.567357e-03 4.313017e-05 5.302908e+02 1.313768e+01
5.500000e+01 6.521589e-03 4.253112e-05 5.240654e+02 1.281045e+01
5.600000e+01 6.475405e-03 4.193087e-05 5.179005e+02 1.249959e+01
5.700000e+01 6.428729e-03 4.132855e-05 5.116918e+02 1.219526e+01
5.800000e+01 6.382095e-03 4.073113e-05 5.054204e+02 1.190046e+01
5.900000e+01 6.335170e-03 4.013438e-05 4.990649e+02 1.161605e+01
6.000000e+01 6.288102e-03 3.954023e-05 4.925572e+02 1.134017e+01
6.100000e+01 6.241265e-03 3.895339e-05 4.858364e+02 1.107017e+01
6.200000e+01 6.195241e-03 3.838101e-05 4.788980e+02 1.080560e+01
6.300000e+01 6.150099e-03 3.782372e-05 4.717267e+02 1.054672e+01
6.400000e+01 6.106181e-03 3.728545e-05 4.643305e+02 1.029453e+01
6.500000e+01 6.063726e-03 3.676877e-05 4.566807e+02 1.004954e+01
6.600000e+01 6.023142e-03 3.627824e-05 4.487489e+02 9.811791e+00
6.700000e+01 5.984220e-03 3.581088e-05 4.405503e+02 9.581067e+00
6.800000e+01 5.945466e-03 3.534856e-05 4.322043e+02 9.357097e+00
6.900000e+01 5.905473e-03 3.487461e-05 4.237278e+02 9.139594e+00
7.000000e+01 5.862775e-03 3.437213e-05 4.151482e+02 8.928284e+00
7.100000e+01 5.816358e-03 3.383002e-05 4.064978e+02 8.894507e+00
7.200000e+01 5.765312e-03 3.323882e-05 3.977677e+02 9.054866e+00
7.300000e+01 5.709306e-03 3.259618e-05 3.889752e+02 9.055915e+00
7.400000e+01 5.648079e-03 3.190079e-05 3.801474e+02 8.933186e+00
7.500000e+01 5.581782e-03 3.115629e-05 3.712995e+02 8.757735e+00
7.600000e+01 5.511016e-03 3.037130e-05 3.624313e+02 8.567865e+00
7.700000e+01 5.437129e-03 2.956237e-05 3.535490e+02 8.377983e+00
7.800000e+01 5.361743e-03 2.874828e-05 3.446644e+02 8.191929e+00
7.900000e+01 5.286470e-03 2.794676e-05 3.357930e+02 8.010397e+00
8.000000e+01 5.213273e-03 2.717821e-05 3.269562e+02 7.833368e+00
8.100000e+01 5.143461e-03 2.645520e-05 3.181716e+02 7.828423e+00
8.200000e+01 5.076994e-03 2.577587e-05 3.094600e+02 7.759702e+00
8.300000e+01 5.012824e-03 2.512840e-05 3.008403e+02 7.652000e+00
8.400000e+01 4.950284e-03 2.450531e-05 2.922923e+02 7.532603e+00
8.500000e+01 4.888517e-03 2.389760e-05 2.838399e+02 7.412259e+00
8.600000e+01 4.827071e-03 2.330062e-05 2.754982e+02 7.293949e+00
8.700000e+01 4.765833e-03 2.271317e-05 2.672561e+02 7.178234e+00
8.800000e+01 4.705110e-03 2.213806e-05 2.591136e+02 7.065133e+00
8.900000e+01 4.646031e-03 2.158561e-05 2.510707e+02 7.051604e+00
9.000000e+01 4.590985e-03 2.107715e-05 2.431208e+02 7.052665e+00
9.100000e+01 4.541494e-03 2.062517e-05 2.352596e+02 7.052892e+00
9.200000e+01 4.497450e-03 2.022705e-05 2.275070e+02 7.049255e+00
9.300000e+01 4.458247e-03 1.987597e-05 2.198958e+02 7.031602e+00
9.400000e+01 4.422962e-03 1.956259e-05 2.124372e+02 6.990745e+00
9.500000e+01 4.390925e-03 1.928022e-05 2.051405e+02 6.916844e+00
9.600000e+01 4.361014e-03 1.901845e-05 1.979853e+02 6.774773e+00
9.700000e+01 4.332450e-03 1.877013e-05 1.909935e+02 6.572719e+00
9.800000e+01 4.304726e-03 1.853067e-05 1.841854e+02 6.288344e+00
9.900000e+01 4.277690e-03 1.829864e-05 1.776036e+02 5.982374e+00
1.000000e+02 4.251439e-03 1.807473e-05 1.712499e+02 5.898733e+00
1.010000e+02 4.225668e-03 1.785627e-05 1.650996e+02 5.821450e+00
1.020000e+02 4.200895e-03 1.764752e-05 1.591558e+02 5.752269e+00
1.030000e+02 4.177182e-03 1.744885e-05 1.533948e+02 5.689741e+00
1.040000e+02 4.153564e-03 1.725210e-05 1.478129e+02 5.629445e+00
1.050000e+02 4.129127e-03 1.704969e-05 1.424132e+02 5.566122e+00
1.060000e+02 4.103935e-03 1.684229e-05 1.371663e+02 5.497675e+00
1.070000e+02 4.078345e-03 1.663290e-05 1.320544e+02 5.425228e+00
1.080000e+02 4.052237e-03 1.642063e-05 1.270671e+02 5.351144e+00
1.090000e+02 4.025423e-03 1.620403e-05 1.222111e+02 5.328519e+00
1.100000e+02 3.997750e-03 1.598200e-05 1.174906e+02 5.349746e+00
1.110000e+02 3.968857e-03 1.575183e-05 1.129132e+02 5.370383e+00
1.120000e+02 3.938472e-03 1.551156e-05 1.084806e+02 5.389549e+00
1.130000e+02 3.906523e-03 1.526092e-05 1.042019e+02 5.403660e+00
1.140000e+02 3.872861e-03 1.499905e-05 1.000773e+02 5.401835e+00
1.150000e+02 3.836970e-03 1.472234e-05 9.610323e+01 5.360177e+00
1.160000e+02 3.798387e-03 1.442774e-05 9.228228e+01 5.243225e+00
1.170000e+02 3.756972e-03 1.411484e-05 8.862022e+01 5.123142e+00
1.180000e+02 3.713043e-03 1.378669e-05 8.513016e+01 5.026185e+00
1.190000e+02 3.667185e-03 1.344825e-05 8.181142e+01 4.876326e+00
1.200000e+02 3.619995e-03 1.310436e-05 7.867018e+01 4.886393e+00
1.210000e+02 3.572123e-03 1.276006e-05 7.571650e+01 4.896282e+00
1.220000e+02 3.524615e-03 1.242291e-05 7.296192e+01 4.905918e+00
1.230000e+02 3.478503e-03 1.209999e-05 7.041269e+01 4.914843e+00
1.240000e+02 3.434578e-03 1.179633e-05 6.807163e+01 4.920980e+00
1.250000e+02 3.393281e-03 1.151435e-05 6.594634e+01 4.917228e+00
1.260000e+02 3.354775e-03 1.125451e-05 6.403827e+01 4.885646e+00
1.270000e+02 3.318793e-03 1.101439e-05 6.233731e+01 4.794075e+00
1.280000e+02 3.284726e-03 1.078943e-05 6.084946e+01 4.605561e+00
1.290000e+02 3.252483e-03 1.057865e-05 5.956852e+01 4.517488e+00
1.300000e+02 3.222008e-03 1.038133e-05 5.848181e+01 4.523321e+00
1.310000e+02 3.192674e-03 1.019316e-05 5.759540e+01 4.524950e+00
1.320000e+02 3.164327e-03 1.001296e-05 5.690480e+01 4.512666e+00
1.330000e+02 3.136844e-03 9.839793e-06 5.640888e+01 4.528930e+00
1.340000e+02 3.110555e-03 9.675551e-06 5.609665e+01 4.560183e+00
1.350000e+02 3.086756e-03 9.528065e-06 5.595593e+01 4.590941e+00
1.360000e+02 3.066734e-03 9.404856e-06 5.595767e+01 4.620992e+00
1.370000e+02 3.050981e-03 9.308486e-06 5.608176e+01 4.649114e+00
1.380000e+02 3.038611e-03 9.233155e-06 5.631994e+01 4.674737e+00
1.390000e+02 3.027874e-03 9.168018e-06 5.667386e+01 4.694786e+00
1.400000e+02 3.016868e-03 9.101490e-06 5.714201e+01 4.688567e+00
1.410000e+02 3.004301e-03 9.025822e-06 5.771292e+01 4.612299e+00
1.420000e+02 2.989661e-03 8.938073e-06 5.837686e+01 4.392253e+00
1.430000e+02 2.973103e-03 8.839344e-06 5.914230e+01 4.346486e+00
1.440000e+02 2.955660e-03 8.735924e-06 6.000783e+01 4.378085e+00
1.450000e+02 2.938615e-03 8.635459e-06 6.097867e+01 4.407277e+00
1.460000e+02 2.923122e-03 8.544644e-06 6.204832e+01 4.428625e+00
1.470000e+02 2.909986e-03 8.468020e-06 6.321262e+01 4.428061e+00
1.480000e+02 2.899702e-03 8.408270e-06 6.445170e+01 4.380106e+00
1.490000e+02 2.892601e-03 8.367143e-06 6.575342e+01 4.256823e+00
1.500000e+02 2.888483e-03 8.343336e-06 6.709233e+01 4.064239e+00
1.510000e+02 2.886206e-03 8.330184e-06 6.844025e+01 3.844169e+00
1.520000e+02 2.884416e-03 8.319859e-06 6.977238e+01 3.788986e+00
1.530000e+02 2.882302e-03 8.307664e-06 7.106682e+01 3.784003e+00
1.540000e+02 2.879898e-03 8.293812e-06 7.227858e+01 3.745731e+00
1.550000e+02 2.878796e-03 8.287464e-06 7.338920e+01 3.727372e+00
1.560000e+02 2.879609e-03 8.292147e-06 7.441870e+01 3.804929e+00
1.570000e+02 2.881780e-03 8.304654e-06 7.537599e+01 4.056407e+00
1.580000e+02 2.884415e-03 8.319848e-06 7.636579e+01 4.745099e+00
1.590000e+02 2.886035e-03 8.329199e-06 7.740119e+01 5.307578e+00
1.600000e+02 2.885811e-03 8.327907e-06 7.846183e+01 5.656180e+00
1.610000e+02 2.883495e-03 8.314544e-06 7.955487e+01 5.841794e+00
1.620000e+02 2.878742e-03 8.287154e-06 8.067461e+01 5.985579e+00
1.630000e+02 2.871541e-03 8.245745e-06 8.178994e+01 6.003268e+00
1.640000e+02 2.862262e-03 8.192543e-06 8.288160e+01 5.962746e+00
1.650000e+02 2.851656e-03 8.131939e-06 8.393719e+01 5.913805e+00
1.660000e+02 2.840228e-03 8.066893e-06 8.495905e+01 5.873649e+00
1.670000e+02 2.828149e-03 7.998427e-06 8.594249e+01 5.831351e+00
1.680000e+02 2.815459e-03 7.926809e-06 8.688813e+01 5.782866e+00
1.690000e+02 2.802340e-03 7.853110e-06 8.780059e+01 5.730981e+00
1.700000e+02 2.789032e-03 7.778702e-06 8.867857e+01 5.671435e+00
1.710000e+02 2.775815e-03 7.705151e-06 8.952215e+01 5.606694e+00
1.720000e+02 2.763173e-03 7.635124e-06 9.032179e+01 5.538740e+00
1.730000e+02 2.751744e-03 7.572093e-06 9.106959e+01 5.468815e+00
1.740000e+02 2.741834e-03 7.517651e-06 9.177607e+01 5.398878e+00
1.750000e+02 2.733809e-03 7.473713e-06 9.242790e+01 5.329504e+00
1.760000e+02 2.727289e-03 7.438106e-06 9.302107e+01 5.260795e+00
1.770000e+02 2.721606e-03 7.407140e-06 9.354036e+01 5.192821e+00
1.780000e+02 2.716042e-03 7.376887e-06 9.398543e+01 5.125601e+00
1.790000e+02 2.710176e-03 7.345056e-06 9.435582e+01 5.059130e+00
1.800000e+02 2.704129e-03 7.312315e-06 9.464380e+01 4.993397e+00
1.810000e+02 2.698129e-03 7.279900e-06 9.484264e+01 4.928390e+00
1.820000e+02 2.692396e-03 7.248998e-06 9.495943e+01 4.864096e+00
1.830000e+02 2.687104e-03 7.220526e-06 9.500172e+01 4.800505e+00
1.840000e+02 2.682246e-03 7.194443e-06 9.497931e+01 4.737605e+00
1.850000e+02 2.677546e-03 7.169252e-06 9.489885e+01 4.675385e+00
1.860000e+02 2.672716e-03 7.143409e-06 9.477052e+01 4.613833e+00
1.870000e+02 2.667509e-03 7.115605e-06 9.460328e+01 4.552939e+00
1.880000e+02 2.661733e-03 7.084821e-06 9.440388e+01 4.492692e+00
1.890000e+02 2.655105e-03 7.049583e-06 9.417298e+01 4.433083e+00
1.900000e+02 2.647642e-03 7.010008e-06 9.391391e+01 4.374101e+00
1.910000e+02 2.639465e-03 6.966777e-06 9.362700e+01 4.387910e+00
1.920000e+02 2.630643e-03 6.920285e-06 9.332375e+01 4.416636e+00
1.930000e+02 2.621595e-03 6.872759e-06 9.299887e+01 4.445065e+00
1.940000e+02 2.612756e-03 6.826494e-06 9.264995e+01 4.473202e+00
1.950000e+02 2.604094e-03 6.781307e-06 9.228442e+01 4.501049e+00
1.960000e+02 2.595279e-03 6.735475e-06 9.190767e+01 4.528613e+00
1.970000e+02 2.585819e-03 6.686462e-06 9.152178e+01 4.555895e+00
1.980000e+02 2.575545e-03 6.633433e-06 9.113622e+01 4.582896e+00
1.990000e+02 2.564807e-03 6.578236e-06 9.073778e+01 4.609595e+00
