           t           E1           E2           E3           E4
0.000000e+00 2.230241e-02 4.973975e-04 6.659715e+03 1.246287e+02
1.000000e+00 2.183034e-02 4.765637e-04 6.668766e+03 1.247207e+02
2.000000e+00 2.114848e-02 4.472581e-04 6.673841e+03 1.195950e+02
3.000000e+00 2.031529e-02 4.127111e-04 6.673491e+03 1.108701e+02
4.000000e+00 1.939262e-02 3.760736e-04 6.666757e+03 1.032468e+02
5.000000e+00 1.844398e-02 3.401804e-04 6.653167e+03 9.683665e+01
6.000000e+00 1.749443e-02 3.060552e-04 6.634247e+03 8.762326e+01
7.000000e+00 1.656665e-02 2.744539e-04 6.611949e+03 7.813039e+01
8.000000e+00 1.568701e-02 2.460824e-04 6.587788e+03 6.983664e+01
9.000000e+00 1.488171e-02 2.214653e-04 6.561591e+03 6.393364e+01
1.000000e+01 1.415264e-02 2.002971e-04 6.533547e+03 5.766552e+01
1.100000e+01 1.349286e-02 1.820574e-04 6.503709e+03 5.215806e+01
1.200000e+01 1.289174e-02 1.661970e-04 6.473005e+03 4.726566e+01
1.300000e+01 1.234469e-02 1.523913e-04 6.442804e+03 4.333139e+01
1.400000e+01 1.185761e-02 1.406028e-04 6.414367e+03 3.994598e+01
1.500000e+01 1.143005e-02 1.306461e-04 6.387704e+03 3.728661e+01
1.600000e+01 1.105177e-02 1.221415e-04 6.362723e+03 3.494148e+01
1.700000e+01 1.070726e-02 1.146453e-04 6.338911e+03 3.250203e+01
1.800000e+01 1.038496e-02 1.078475e-04 6.315894e+03 3.021483e+01
1.900000e+01 1.008187e-02 1.016441e-04 6.293864e+03 2.813603e+01
2.000000e+01 9.802306e-03 9.608521e-05 6.272967e+03 2.625673e+01
2.100000e+01 9.547002e-03 9.114524e-05 6.252420e+03 2.581992e+01
2.200000e+01 9.315225e-03 8.677342e-05 6.231662e+03 2.638212e+01
2.300000e+01 9.112665e-03 8.304067e-05 6.210105e+03 2.597581e+01
2.400000e+01 8.942704e-03 7.997196e-05 6.188941e+03 2.525820e+01
2.500000e+01 8.805539e-03 7.753751e-05 6.169978e+03 2.412802e+01
2.600000e+01 8.693218e-03 7.557204e-05 6.152886e+03 2.289909e+01
2.700000e+01 8.599267e-03 7.394740e-05 6.137206e+03 2.176138e+01
2.800000e+01 8.514951e-03 7.250439e-05 6.122625e+03 2.283493e+01
2.900000e+01 8.430856e-03 7.107934e-05 6.108859e+03 2.349823e+01
3.000000e+01 8.342057e-03 6.958991e-05 6.095657e+03 2.332363e+01
3.100000e+01 8.247121e-03 6.801501e-05 6.082837e+03 2.266031e+01
3.200000e+01 8.147081e-03 6.637492e-05 6.070402e+03 2.209681e+01
3.300000e+01 8.041642e-03 6.466801e-05 6.058292e+03 2.139510e+01
3.400000e+01 7.930875e-03 6.289878e-05 6.046471e+03 2.060602e+01
3.500000e+01 7.816610e-03 6.109939e-05 6.034960e+03 1.980021e+01
3.600000e+01 7.701329e-03 5.931047e-05 6.023779e+03 1.900676e+01
