           t           E1           E2           E3           E4
0.000000e+00 2.212060e-02 4.893212e-04 7.131286e+02 8.152966e+01
1.000000e+00 2.158212e-02 4.657877e-04 6.943063e+02 7.748413e+01
2.000000e+00 2.084966e-02 4.347082e-04 6.764059e+02 7.019571e+01
3.000000e+00 1.997818e-02 3.991277e-04 6.594206e+02 6.376044e+01
4.000000e+00 1.901053e-02 3.614004e-04 6.437102e+02 5.586520e+01
5.000000e+00 1.798843e-02 3.235837e-04 6.293485e+02 4.990911e+01
6.000000e+00 1.695946e-02 2.876233e-04 6.161794e+02 4.321451e+01
7.000000e+00 1.596366e-02 2.548385e-04 6.039221e+02 3.782611e+01
8.000000e+00 1.502737e-02 2.258217e-04 5.923176e+02 3.294020e+01
9.000000e+00 1.417113e-02 2.008210e-04 5.813556e+02 2.868082e+01
1.000000e+01 1.339743e-02 1.794912e-04 5.709333e+02 2.549485e+01
1.100000e+01 1.268735e-02 1.609689e-04 5.611914e+02 2.330116e+01
1.200000e+01 1.203733e-02 1.448973e-04 5.522315e+02 2.142574e+01
1.300000e+01 1.145106e-02 1.311268e-04 5.444834e+02 1.967515e+01
1.400000e+01 1.092913e-02 1.194459e-04 5.385583e+02 1.807233e+01
1.500000e+01 1.046540e-02 1.095246e-04 5.347055e+02 1.680120e+01
1.600000e+01 1.005712e-02 1.011457e-04 5.328574e+02 1.614846e+01
1.700000e+01 9.712729e-03 9.433710e-05 5.326275e+02 1.558292e+01
1.800000e+01 9.425079e-03 8.883212e-05 5.335638e+02 1.533424e+01
1.900000e+01 9.182534e-03 8.431893e-05 5.354366e+02 1.534663e+01
2.000000e+01 8.978024e-03 8.060492e-05 5.381101e+02 1.765837e+01
2.100000e+01 8.804574e-03 7.752052e-05 5.414670e+02 1.926925e+01
2.200000e+01 8.652225e-03 7.486100e-05 5.453963e+02 2.018646e+01
2.300000e+01 8.506828e-03 7.236612e-05 5.497856e+02 2.065375e+01
2.400000e+01 8.358425e-03 6.986328e-05 5.546231e+02 2.084228e+01
2.500000e+01 8.202737e-03 6.728489e-05 5.599289e+02 2.069088e+01
2.600000e+01 8.039618e-03 6.463546e-05 5.657548e+02 2.054401e+01
