           t           E1           E2           E3           E4
0.000000e+00 2.176772e-02 4.738336e-04 4.521115e+03 2.171758e+02
1.000000e+00 2.145730e-02 4.604159e-04 4.516219e+03 2.073538e+02
2.000000e+00 2.097269e-02 4.398538e-04 4.507776e+03 2.054994e+02
3.000000e+00 2.033691e-02 4.135898e-04 4.496294e+03 1.918852e+02
4.000000e+00 1.961482e-02 3.847412e-04 4.482524e+03 1.802524e+02
5.000000e+00 1.884580e-02 3.551641e-04 4.466515e+03 1.732141e+02
6.000000e+00 1.806845e-02 3.264690e-04 4.447673e+03 1.640292e+02
7.000000e+00 1.730375e-02 2.994197e-04 4.426174e+03 1.492354e+02
8.000000e+00 1.656313e-02 2.743372e-04 4.403033e+03 1.367702e+02
9.000000e+00 1.585271e-02 2.513086e-04 4.378732e+03 1.287654e+02
1.000000e+01 1.518133e-02 2.304727e-04 4.353252e+03 1.200217e+02
1.100000e+01 1.455575e-02 2.118699e-04 4.326356e+03 1.101566e+02
1.200000e+01 1.398012e-02 1.954437e-04 4.298206e+03 1.008131e+02
1.300000e+01 1.345182e-02 1.809516e-04 4.269247e+03 9.254637e+01
1.400000e+01 1.296461e-02 1.680812e-04 4.239772e+03 8.536165e+01
1.500000e+01 1.251708e-02 1.566774e-04 4.209678e+03 8.133874e+01
1.600000e+01 1.210498e-02 1.465306e-04 4.179106e+03 7.848478e+01
1.700000e+01 1.172408e-02 1.374541e-04 4.148224e+03 7.501757e+01
1.800000e+01 1.137243e-02 1.293321e-04 4.117006e+03 7.111371e+01
1.900000e+01 1.104853e-02 1.220700e-04 4.085264e+03 6.831918e+01
2.000000e+01 1.075077e-02 1.155790e-04 4.053370e+03 6.876042e+01
2.100000e+01 1.047863e-02 1.098018e-04 4.022141e+03 6.756752e+01
2.200000e+01 1.023064e-02 1.046660e-04 3.991783e+03 6.821446e+01
2.300000e+01 1.000546e-02 1.001091e-04 3.962082e+03 7.078233e+01
2.400000e+01 9.795048e-03 9.594297e-05 3.932945e+03 7.321525e+01
2.500000e+01 9.591090e-03 9.198900e-05 3.904266e+03 7.307260e+01
2.600000e+01 9.393163e-03 8.823151e-05 3.876009e+03 7.199559e+01
2.700000e+01 9.203453e-03 8.470355e-05 3.848207e+03 7.028112e+01
2.800000e+01 9.024889e-03 8.144862e-05 3.820827e+03 6.791605e+01
2.900000e+01 8.859059e-03 7.848292e-05 3.793879e+03 6.544795e+01
3.000000e+01 8.703606e-03 7.575275e-05 3.767394e+03 6.305900e+01
3.100000e+01 8.555348e-03 7.319399e-05 3.741309e+03 6.078517e+01
3.200000e+01 8.412438e-03 7.076911e-05 3.715565e+03 5.863230e+01
3.300000e+01 8.274444e-03 6.846642e-05 3.690266e+03 5.659989e+01
3.400000e+01 8.141228e-03 6.627959e-05 3.665525e+03 5.468286e+01
3.500000e+01 8.013379e-03 6.421424e-05 3.641454e+03 5.287365e+01
3.600000e+01 7.890618e-03 6.226185e-05 3.618193e+03 5.308083e+01
3.700000e+01 7.772376e-03 6.040983e-05 3.595790e+03 5.237175e+01
3.800000e+01 7.656852e-03 5.862738e-05 3.574345e+03 5.116000e+01
3.900000e+01 7.541393e-03 5.687261e-05 3.553956e+03 5.002338e+01
4.000000e+01 7.425083e-03 5.513185e-05 3.534553e+03 4.866574e+01
4.100000e+01 7.309075e-03 5.342258e-05 3.516039e+03 4.965561e+01
4.200000e+01 7.195044e-03 5.176866e-05 3.498395e+03 4.969283e+01
4.300000e+01 7.084822e-03 5.019471e-05 3.481607e+03 4.894144e+01
4.400000e+01 6.978292e-03 4.869656e-05 3.465550e+03 4.786671e+01
4.500000e+01 6.874161e-03 4.725409e-05 3.450071e+03 4.671178e+01
4.600000e+01 6.770939e-03 4.584561e-05 3.435103e+03 4.557062e+01
4.700000e+01 6.667231e-03 4.445197e-05 3.420674e+03 4.446975e+01
4.800000e+01 6.562764e-03 4.306987e-05 3.406863e+03 4.341308e+01
4.900000e+01 6.458656e-03 4.171424e-05 3.393706e+03 4.388028e+01
5.000000e+01 6.357435e-03 4.041699e-05 3.381122e+03 4.476156e+01
5.100000e+01 6.261728e-03 3.920924e-05 3.369016e+03 4.575725e+01
5.200000e+01 6.173300e-03 3.810964e-05 3.357338e+03 4.575598e+01
5.300000e+01 6.092895e-03 3.712336e-05 3.346114e+03 4.518228e+01
5.400000e+01 6.019782e-03 3.623778e-05 3.335334e+03 4.433677e+01
5.500000e+01 5.953982e-03 3.544990e-05 3.324543e+03 4.355404e+01
5.600000e+01 5.894556e-03 3.474579e-05 3.313232e+03 4.269188e+01
5.700000e+01 5.840067e-03 3.410639e-05 3.301769e+03 4.183156e+01
5.800000e+01 5.789797e-03 3.352175e-05 3.291270e+03 4.099419e+01
5.900000e+01 5.741840e-03 3.296873e-05 3.281307e+03 4.018409e+01
6.000000e+01 5.694465e-03 3.242693e-05 3.271535e+03 3.940109e+01
6.100000e+01 5.647256e-03 3.189150e-05 3.262232e+03 3.864357e+01
6.200000e+01 5.600114e-03 3.136128e-05 3.253505e+03 3.791018e+01
6.300000e+01 5.553069e-03 3.083657e-05 3.245198e+03 3.719996e+01
6.400000e+01 5.506505e-03 3.032160e-05 3.237200e+03 3.651190e+01
6.500000e+01 5.460229e-03 2.981410e-05 3.229688e+03 3.584472e+01
6.600000e+01 5.414087e-03 2.931234e-05 3.222699e+03 3.519743e+01
6.700000e+01 5.368158e-03 2.881712e-05 3.216128e+03 3.456923e+01
6.800000e+01 5.322790e-03 2.833210e-05 3.209887e+03 3.395935e+01
6.900000e+01 5.278682e-03 2.786449e-05 3.204022e+03 3.336688e+01
7.000000e+01 5.235964e-03 2.741532e-05 3.198597e+03 3.279100e+01
7.100000e+01 5.194886e-03 2.698684e-05 3.193422e+03 3.223129e+01
7.200000e+01 5.155502e-03 2.657920e-05 3.188298e+03 3.168735e+01
7.300000e+01 5.117918e-03 2.619309e-05 3.183346e+03 3.115845e+01
7.400000e+01 5.081757e-03 2.582425e-05 3.178922e+03 3.064359e+01
7.500000e+01 5.046454e-03 2.546670e-05 3.175250e+03 3.014191e+01
7.600000e+01 5.011712e-03 2.511726e-05 3.172508e+03 2.965269e+01
7.700000e+01 4.977242e-03 2.477294e-05 3.170569e+03 2.917562e+01
7.800000e+01 4.942558e-03 2.442888e-05 3.169138e+03 2.871055e+01
7.900000e+01 4.907686e-03 2.408538e-05 3.168177e+03 2.825705e+01
8.000000e+01 4.872533e-03 2.374157e-05 3.167600e+03 2.781477e+01
8.100000e+01 4.837579e-03 2.340217e-05 3.167281e+03 2.738334e+01
8.200000e+01 4.803609e-03 2.307466e-05 3.167121e+03 2.696236e+01
8.300000e+01 4.770671e-03 2.275930e-05 3.167069e+03 2.655147e+01
8.400000e+01 4.739551e-03 2.246334e-05 3.167116e+03 2.615034e+01
8.500000e+01 4.710790e-03 2.219154e-05 3.167132e+03 2.575863e+01
8.600000e+01 4.683647e-03 2.193655e-05 3.167135e+03 2.572447e+01
8.700000e+01 4.656485e-03 2.168285e-05 3.167193e+03 2.716139e+01
8.800000e+01 4.629308e-03 2.143049e-05 3.167299e+03 2.857438e+01
8.900000e+01 4.602113e-03 2.117945e-05 3.167396e+03 2.982729e+01
9.000000e+01 4.574935e-03 2.093003e-05 3.167427e+03 3.059540e+01
9.100000e+01 4.548978e-03 2.069320e-05 3.167318e+03 3.163479e+01
9.200000e+01 4.524579e-03 2.047181e-05 3.167058e+03 3.217223e+01
9.300000e+01 4.503264e-03 2.027938e-05 3.166710e+03 3.265325e+01
9.400000e+01 4.486029e-03 2.012445e-05 3.166309e+03 3.343015e+01
9.500000e+01 4.471466e-03 1.999401e-05 3.165931e+03 3.393002e+01
9.600000e+01 4.458262e-03 1.987610e-05 3.165511e+03 3.399394e+01
9.700000e+01 4.445346e-03 1.976110e-05 3.164949e+03 3.380042e+01
9.800000e+01 4.431937e-03 1.964206e-05 3.164237e+03 3.351760e+01
9.900000e+01 4.418670e-03 1.952464e-05 3.163463e+03 3.330522e+01
1.000000e+02 4.404847e-03 1.940268e-05 3.162589e+03 3.306056e+01
1.010000e+02 4.389814e-03 1.927047e-05 3.161602e+03 3.274402e+01
1.020000e+02 4.374516e-03 1.913639e-05 3.160592e+03 3.282794e+01
1.030000e+02 4.358971e-03 1.900062e-05 3.159584e+03 3.452036e+01
1.040000e+02 4.343282e-03 1.886410e-05 3.158580e+03 3.603518e+01
1.050000e+02 4.328294e-03 1.873413e-05 3.157591e+03 3.725498e+01
1.060000e+02 4.313686e-03 1.860789e-05 3.156557e+03 3.807262e+01
1.070000e+02 4.298623e-03 1.847816e-05 3.155349e+03 3.836373e+01
1.080000e+02 4.282814e-03 1.834250e-05 3.153855e+03 3.827643e+01
1.090000e+02 4.266961e-03 1.820696e-05 3.152102e+03 3.799310e+01
1.100000e+02 4.251064e-03 1.807154e-05 3.150099e+03 3.766767e+01
1.110000e+02 4.235198e-03 1.793691e-05 3.147832e+03 3.731343e+01
1.120000e+02 4.219142e-03 1.780116e-05 3.145282e+03 3.695140e+01
1.130000e+02 4.202806e-03 1.766358e-05 3.142494e+03 3.659287e+01
1.140000e+02 4.186164e-03 1.752397e-05 3.139529e+03 3.624017e+01
1.150000e+02 4.168813e-03 1.737900e-05 3.136418e+03 3.589353e+01
1.160000e+02 4.151135e-03 1.723192e-05 3.133239e+03 3.555285e+01
1.170000e+02 4.133270e-03 1.708392e-05 3.130022e+03 3.521799e+01
1.180000e+02 4.115041e-03 1.693357e-05 3.126766e+03 3.488880e+01
1.190000e+02 4.096160e-03 1.677853e-05 3.123490e+03 3.456513e+01
1.200000e+02 4.076317e-03 1.661636e-05 3.120171e+03 3.424686e+01
1.210000e+02 4.055341e-03 1.644579e-05 3.116763e+03 3.393383e+01
1.220000e+02 4.033377e-03 1.626813e-05 3.113285e+03 3.362593e+01
1.230000e+02 4.011019e-03 1.608827e-05 3.109775e+03 3.332303e+01
1.240000e+02 3.988868e-03 1.591107e-05 3.106311e+03 3.302502e+01
1.250000e+02 3.967024e-03 1.573728e-05 3.102914e+03 3.273176e+01
1.260000e+02 3.945553e-03 1.556739e-05 3.099617e+03 3.244315e+01
1.270000e+02 3.924511e-03 1.540179e-05 3.096463e+03 3.215908e+01
