           t           E1           E2           E3           E4
0.000000e+00 2.578592e-02 6.649135e-04 2.648712e+03 1.118799e+02
1.000000e+00 2.516278e-02 6.331655e-04 2.629803e+03 1.092194e+02
2.000000e+00 2.437753e-02 5.942641e-04 2.610839e+03 1.028965e+02
3.000000e+00 2.343163e-02 5.490415e-04 2.591615e+03 9.432936e+01
4.000000e+00 2.239746e-02 5.016464e-04 2.571906e+03 8.368366e+01
5.000000e+00 2.133965e-02 4.553805e-04 2.551135e+03 7.682081e+01
6.000000e+00 2.030570e-02 4.123217e-04 2.528823e+03 6.938889e+01
7.000000e+00 1.932841e-02 3.735876e-04 2.504745e+03 6.210230e+01
8.000000e+00 1.844081e-02 3.400633e-04 2.479444e+03 5.553056e+01
9.000000e+00 1.763808e-02 3.111019e-04 2.452775e+03 5.411290e+01
1.000000e+01 1.689834e-02 2.855540e-04 2.424574e+03 5.203581e+01
1.100000e+01 1.620718e-02 2.626727e-04 2.395209e+03 4.974583e+01
1.200000e+01 1.555252e-02 2.418810e-04 2.364660e+03 4.698930e+01
1.300000e+01 1.492912e-02 2.228787e-04 2.332771e+03 4.378537e+01
1.400000e+01 1.433860e-02 2.055955e-04 2.299395e+03 4.292655e+01
1.500000e+01 1.378628e-02 1.900616e-04 2.264385e+03 4.221848e+01
1.600000e+01 1.327724e-02 1.762850e-04 2.227670e+03 4.039882e+01
1.700000e+01 1.281237e-02 1.641569e-04 2.189807e+03 3.804880e+01
1.800000e+01 1.238797e-02 1.534619e-04 2.151303e+03 3.560558e+01
1.900000e+01 1.200394e-02 1.440945e-04 2.112678e+03 3.330251e+01
2.000000e+01 1.166647e-02 1.361065e-04 2.074589e+03 3.126349e+01
2.100000e+01 1.137335e-02 1.293531e-04 2.037140e+03 2.956387e+01
2.200000e+01 1.111576e-02 1.235601e-04 2.000258e+03 2.950534e+01
2.300000e+01 1.087951e-02 1.183637e-04 1.963851e+03 3.065726e+01
2.400000e+01 1.065153e-02 1.134551e-04 1.927902e+03 3.142504e+01
2.500000e+01 1.042434e-02 1.086668e-04 1.892439e+03 3.224851e+01
2.600000e+01 1.019649e-02 1.039684e-04 1.857462e+03 3.314439e+01
2.700000e+01 9.973945e-03 9.947958e-05 1.823219e+03 3.339100e+01
2.800000e+01 9.757807e-03 9.521479e-05 1.789736e+03 3.347344e+01
2.900000e+01 9.546822e-03 9.114181e-05 1.757063e+03 3.300924e+01
3.000000e+01 9.342884e-03 8.728949e-05 1.725441e+03 3.200957e+01
3.100000e+01 9.150865e-03 8.373833e-05 1.694881e+03 3.079630e+01
3.200000e+01 8.973305e-03 8.052020e-05 1.665351e+03 2.955766e+01
3.300000e+01 8.808857e-03 7.759597e-05 1.636819e+03 2.836616e+01
3.400000e+01 8.653862e-03 7.488934e-05 1.609154e+03 2.723860e+01
3.500000e+01 8.503407e-03 7.230793e-05 1.582235e+03 2.617420e+01
3.600000e+01 8.352822e-03 6.976964e-05 1.555947e+03 2.516848e+01
3.700000e+01 8.201911e-03 6.727135e-05 1.530190e+03 2.421681e+01
3.800000e+01 8.054873e-03 6.488097e-05 1.504951e+03 2.331497e+01
3.900000e+01 7.915916e-03 6.266172e-05 1.480206e+03 2.245915e+01
4.000000e+01 7.786973e-03 6.063695e-05 1.455976e+03 2.164596e+01
4.100000e+01 7.667839e-03 5.879575e-05 1.432274e+03 2.087240e+01
4.200000e+01 7.557639e-03 5.711790e-05 1.409262e+03 2.013571e+01
4.300000e+01 7.454522e-03 5.556989e-05 1.387187e+03 1.943322e+01
4.400000e+01 7.356571e-03 5.411914e-05 1.366166e+03 1.876258e+01
4.500000e+01 7.263385e-03 5.275676e-05 1.346239e+03 1.812168e+01
4.600000e+01 7.177017e-03 5.150957e-05 1.327516e+03 1.750857e+01
4.700000e+01 7.095505e-03 5.034619e-05 1.310064e+03 1.692161e+01
4.800000e+01 7.015880e-03 4.922258e-05 1.293866e+03 1.652785e+01
4.900000e+01 6.934635e-03 4.808916e-05 1.278847e+03 1.649022e+01
5.000000e+01 6.849396e-03 4.691422e-05 1.264938e+03 1.624010e+01
5.100000e+01 6.760514e-03 4.570454e-05 1.251971e+03 1.590111e+01
5.200000e+01 6.670388e-03 4.449408e-05 1.239664e+03 1.555770e+01
5.300000e+01 6.582356e-03 4.332742e-05 1.228051e+03 1.520012e+01
5.400000e+01 6.498318e-03 4.222814e-05 1.217431e+03 1.528916e+01
5.500000e+01 6.418607e-03 4.119852e-05 1.207907e+03 1.541344e+01
