           t           E1           E2           E3           E4
0.000000e+00 2.174112e-02 4.726763e-04 1.984066e+03 1.092532e+02
1.000000e+00 2.118925e-02 4.489845e-04 1.968311e+03 1.088164e+02
2.000000e+00 2.047293e-02 4.191407e-04 1.949326e+03 1.065249e+02
3.000000e+00 1.963723e-02 3.856210e-04 1.927936e+03 9.972651e+01
4.000000e+00 1.871495e-02 3.502494e-04 1.905318e+03 9.429801e+01
5.000000e+00 1.774780e-02 3.149846e-04 1.882030e+03 8.715485e+01
6.000000e+00 1.678074e-02 2.815934e-04 1.858115e+03 7.962678e+01
7.000000e+00 1.585419e-02 2.513554e-04 1.833199e+03 7.239317e+01
8.000000e+00 1.498656e-02 2.245969e-04 1.807442e+03 6.442558e+01
9.000000e+00 1.419261e-02 2.014301e-04 1.781804e+03 5.701409e+01
1.000000e+01 1.347353e-02 1.815360e-04 1.756986e+03 5.062402e+01
1.100000e+01 1.282578e-02 1.645007e-04 1.733507e+03 4.524965e+01
1.200000e+01 1.225097e-02 1.500862e-04 1.711618e+03 4.072518e+01
1.300000e+01 1.175434e-02 1.381645e-04 1.691416e+03 3.687795e+01
1.400000e+01 1.133392e-02 1.284576e-04 1.673250e+03 3.356961e+01
1.500000e+01 1.097249e-02 1.203955e-04 1.657298e+03 3.148978e+01
1.600000e+01 1.065628e-02 1.135564e-04 1.643448e+03 3.387707e+01
1.700000e+01 1.037811e-02 1.077051e-04 1.631209e+03 3.385776e+01
1.800000e+01 1.013340e-02 1.026858e-04 1.620369e+03 3.262673e+01
1.900000e+01 9.916808e-03 9.834309e-05 1.610846e+03 3.113693e+01
2.000000e+01 9.725904e-03 9.459320e-05 1.602355e+03 2.960343e+01
2.100000e+01 9.557303e-03 9.134203e-05 1.594529e+03 2.805307e+01
2.200000e+01 9.405044e-03 8.845486e-05 1.586974e+03 2.658847e+01
2.300000e+01 9.262298e-03 8.579016e-05 1.579428e+03 2.523442e+01
2.400000e+01 9.124728e-03 8.326066e-05 1.571810e+03 2.580476e+01
