           t           E1           E2           E3           E4
0.000000e+00 2.215914e-02 4.910274e-04 7.536479e+03 3.481732e+02
1.000000e+00 2.187628e-02 4.785714e-04 7.474572e+03 3.458007e+02
2.000000e+00 2.138900e-02 4.574892e-04 7.410306e+03 3.197050e+02
3.000000e+00 2.074366e-02 4.302993e-04 7.345728e+03 3.017817e+02
4.000000e+00 1.998214e-02 3.992858e-04 7.279977e+03 2.722001e+02
5.000000e+00 1.916304e-02 3.672220e-04 7.212558e+03 2.447396e+02
6.000000e+00 1.833994e-02 3.363533e-04 7.144438e+03 2.185265e+02
7.000000e+00 1.754106e-02 3.076889e-04 7.075915e+03 1.920198e+02
8.000000e+00 1.677948e-02 2.815511e-04 7.006779e+03 1.695423e+02
9.000000e+00 1.606187e-02 2.579835e-04 6.937669e+03 1.511767e+02
1.000000e+01 1.538916e-02 2.368262e-04 6.869781e+03 1.355111e+02
1.100000e+01 1.475754e-02 2.177849e-04 6.803671e+03 1.224097e+02
1.200000e+01 1.416549e-02 2.006612e-04 6.739364e+03 1.114040e+02
1.300000e+01 1.361622e-02 1.854014e-04 6.676747e+03 1.020528e+02
1.400000e+01 1.311389e-02 1.719740e-04 6.616288e+03 9.401309e+01
1.500000e+01 1.265364e-02 1.601147e-04 6.557650e+03 8.702772e+01
1.600000e+01 1.222806e-02 1.495254e-04 6.500527e+03 8.183769e+01
1.700000e+01 1.183036e-02 1.399573e-04 6.444984e+03 8.532938e+01
1.800000e+01 1.145878e-02 1.313036e-04 6.391714e+03 8.687250e+01
1.900000e+01 1.111472e-02 1.235371e-04 6.341140e+03 8.529949e+01
2.000000e+01 1.080422e-02 1.167311e-04 6.293049e+03 8.215507e+01
2.100000e+01 1.052696e-02 1.108169e-04 6.247251e+03 7.844154e+01
2.200000e+01 1.028044e-02 1.056874e-04 6.203749e+03 7.489840e+01
2.300000e+01 1.006147e-02 1.012331e-04 6.162673e+03 7.199965e+01
2.400000e+01 9.861087e-03 9.724103e-05 6.123895e+03 7.339785e+01
2.500000e+01 9.670277e-03 9.351426e-05 6.087394e+03 7.646908e+01
2.600000e+01 9.485385e-03 8.997252e-05 6.053065e+03 7.657731e+01
