           t           E1           E2           E3           E4
0.000000e+00 2.316651e-02 5.366872e-04 2.824920e+03 8.336488e+01
1.000000e+00 2.256001e-02 5.089543e-04 2.737274e+03 7.605644e+01
2.000000e+00 2.174314e-02 4.727642e-04 2.653955e+03 7.098075e+01
3.000000e+00 2.077765e-02 4.317106e-04 2.573656e+03 6.844649e+01
4.000000e+00 1.972713e-02 3.891598e-04 2.495735e+03 6.208220e+01
5.000000e+00 1.865752e-02 3.481029e-04 2.422173e+03 5.590815e+01
6.000000e+00 1.761984e-02 3.104587e-04 2.355601e+03 5.107094e+01
7.000000e+00 1.664336e-02 2.770016e-04 2.296905e+03 4.529951e+01
8.000000e+00 1.574226e-02 2.478187e-04 2.245228e+03 3.982566e+01
9.000000e+00 1.491663e-02 2.225058e-04 2.199202e+03 3.512429e+01
1.000000e+01 1.416307e-02 2.005926e-04 2.157913e+03 3.125962e+01
1.100000e+01 1.347758e-02 1.816451e-04 2.120867e+03 2.804183e+01
1.200000e+01 1.285361e-02 1.652154e-04 2.087582e+03 2.700928e+01
1.300000e+01 1.228561e-02 1.509361e-04 2.057947e+03 2.781051e+01
1.400000e+01 1.176511e-02 1.384177e-04 2.031688e+03 2.804642e+01
1.500000e+01 1.128396e-02 1.273277e-04 2.008257e+03 2.744608e+01
1.600000e+01 1.083428e-02 1.173816e-04 1.987087e+03 2.618983e+01
1.700000e+01 1.040949e-02 1.083574e-04 1.967781e+03 2.463511e+01
1.800000e+01 1.001023e-02 1.002047e-04 1.949933e+03 2.305697e+01
1.900000e+01 9.643162e-03 9.299057e-05 1.933132e+03 2.158039e+01
2.000000e+01 9.313012e-03 8.673219e-05 1.917327e+03 2.023486e+01
2.100000e+01 9.020399e-03 8.136760e-05 1.902706e+03 1.901298e+01
2.200000e+01 8.764077e-03 7.680905e-05 1.889172e+03 1.790029e+01
2.300000e+01 8.541877e-03 7.296366e-05 1.876478e+03 1.688315e+01
2.400000e+01 8.350256e-03 6.972677e-05 1.864537e+03 1.594991e+01
2.500000e+01 8.185511e-03 6.700259e-05 1.853021e+03 1.509066e+01
2.600000e+01 8.038606e-03 6.461918e-05 1.841514e+03 1.429696e+01
2.700000e+01 7.901012e-03 6.242600e-05 1.829867e+03 1.409005e+01
2.800000e+01 7.770937e-03 6.038747e-05 1.817974e+03 1.416909e+01
2.900000e+01 7.649492e-03 5.851473e-05 1.805820e+03 1.411089e+01
3.000000e+01 7.534925e-03 5.677510e-05 1.793385e+03 1.432631e+01
3.100000e+01 7.424522e-03 5.512352e-05 1.780567e+03 1.466460e+01
3.200000e+01 7.317073e-03 5.353955e-05 1.767354e+03 1.488582e+01
3.300000e+01 7.212925e-03 5.202629e-05 1.753725e+03 1.526746e+01
3.400000e+01 7.112176e-03 5.058304e-05 1.739480e+03 1.534113e+01
3.500000e+01 7.014188e-03 4.919883e-05 1.724510e+03 1.541076e+01
3.600000e+01 6.918802e-03 4.786982e-05 1.708830e+03 1.530198e+01
3.700000e+01 6.826151e-03 4.659634e-05 1.692578e+03 1.513352e+01
3.800000e+01 6.737090e-03 4.538838e-05 1.676007e+03 1.490449e+01
3.900000e+01 6.653687e-03 4.427156e-05 1.659415e+03 1.474080e+01
4.000000e+01 6.576510e-03 4.325049e-05 1.643164e+03 1.461099e+01
4.100000e+01 6.503727e-03 4.229847e-05 1.627710e+03 1.437648e+01
4.200000e+01 6.432221e-03 4.137346e-05 1.612881e+03 1.415225e+01
4.300000e+01 6.359837e-03 4.044753e-05 1.597477e+03 1.384304e+01
4.400000e+01 6.286473e-03 3.951974e-05 1.581408e+03 1.351358e+01
4.500000e+01 6.212604e-03 3.859644e-05 1.565008e+03 1.318905e+01
4.600000e+01 6.138948e-03 3.768668e-05 1.548286e+03 1.287606e+01
4.700000e+01 6.066555e-03 3.680308e-05 1.531261e+03 1.257551e+01
4.800000e+01 5.994859e-03 3.593834e-05 1.514148e+03 1.228707e+01
4.900000e+01 5.923029e-03 3.508228e-05 1.497105e+03 1.201021e+01
5.000000e+01 5.856755e-03 3.430158e-05 1.480387e+03 1.174432e+01
5.100000e+01 5.799839e-03 3.363814e-05 1.463981e+03 1.148880e+01
5.200000e+01 5.753185e-03 3.309913e-05 1.447809e+03 1.124307e+01
5.300000e+01 5.714545e-03 3.265602e-05 1.431811e+03 1.100659e+01
5.400000e+01 5.681551e-03 3.228002e-05 1.416005e+03 1.077884e+01
5.500000e+01 5.651765e-03 3.194245e-05 1.400443e+03 1.055935e+01
5.600000e+01 5.622111e-03 3.160813e-05 1.385180e+03 1.034767e+01
5.700000e+01 5.588789e-03 3.123457e-05 1.370209e+03 1.014340e+01
5.800000e+01 5.548190e-03 3.078242e-05 1.355535e+03 9.946156e+00
5.900000e+01 5.499116e-03 3.024027e-05 1.341158e+03 9.755577e+00
6.000000e+01 5.441633e-03 2.961137e-05 1.327091e+03 9.571333e+00
6.100000e+01 5.376925e-03 2.891132e-05 1.313352e+03 9.666869e+00
6.200000e+01 5.307502e-03 2.816957e-05 1.299923e+03 9.706369e+00
6.300000e+01 5.236178e-03 2.741756e-05 1.286839e+03 9.627600e+00
6.400000e+01 5.164260e-03 2.666958e-05 1.274146e+03 9.489223e+00
6.500000e+01 5.093072e-03 2.593938e-05 1.261849e+03 9.331342e+00
6.600000e+01 5.023762e-03 2.523818e-05 1.249935e+03 9.170377e+00
6.700000e+01 4.956325e-03 2.456516e-05 1.238451e+03 9.012264e+00
6.800000e+01 4.890464e-03 2.391664e-05 1.227375e+03 8.858407e+00
6.900000e+01 4.826456e-03 2.329468e-05 1.216718e+03 8.708939e+00
7.000000e+01 4.765583e-03 2.271078e-05 1.206439e+03 8.563724e+00
7.100000e+01 4.708795e-03 2.217275e-05 1.196470e+03 8.422590e+00
7.200000e+01 4.656640e-03 2.168429e-05 1.186717e+03 8.285367e+00
7.300000e+01 4.609731e-03 2.124962e-05 1.177101e+03 8.151896e+00
7.400000e+01 4.568535e-03 2.087152e-05 1.167580e+03 8.022023e+00
7.500000e+01 4.531683e-03 2.053615e-05 1.158100e+03 7.895606e+00
7.600000e+01 4.497750e-03 2.022975e-05 1.148552e+03 7.772509e+00
7.700000e+01 4.466905e-03 1.995324e-05 1.138870e+03 7.652603e+00
7.800000e+01 4.438246e-03 1.969802e-05 1.128996e+03 7.535764e+00
7.900000e+01 4.410413e-03 1.945175e-05 1.118993e+03 7.421877e+00
8.000000e+01 4.382981e-03 1.921052e-05 1.108866e+03 7.310831e+00
8.100000e+01 4.355393e-03 1.896945e-05 1.098665e+03 7.202522e+00
8.200000e+01 4.326945e-03 1.872246e-05 1.088423e+03 7.096849e+00
8.300000e+01 4.296967e-03 1.846393e-05 1.078133e+03 6.993718e+00
8.400000e+01 4.264965e-03 1.818992e-05 1.067803e+03 6.893874e+00
8.500000e+01 4.231309e-03 1.790397e-05 1.057468e+03 6.798341e+00
8.600000e+01 4.197249e-03 1.761690e-05 1.047088e+03 6.705025e+00
8.700000e+01 4.163528e-03 1.733496e-05 1.036659e+03 6.613851e+00
8.800000e+01 4.130359e-03 1.705987e-05 1.026234e+03 6.524745e+00
8.900000e+01 4.096899e-03 1.678458e-05 1.015815e+03 6.437637e+00
