           t           E1           E2           E3           E4
0.000000e+00 2.243693e-02 5.034157e-04 6.170601e+02 1.059012e+02
1.000000e+00 2.174459e-02 4.728273e-04 5.884450e+02 9.578528e+01
2.000000e+00 2.086903e-02 4.355165e-04 5.619155e+02 8.126084e+01
3.000000e+00 1.987145e-02 3.948746e-04 5.374735e+02 7.300344e+01
4.000000e+00 1.880459e-02 3.536128e-04 5.149734e+02 6.580596e+01
5.000000e+00 1.771162e-02 3.137017e-04 4.941321e+02 5.889345e+01
6.000000e+00 1.663448e-02 2.767061e-04 4.749638e+02 5.155396e+01
7.000000e+00 1.561779e-02 2.439153e-04 4.577424e+02 4.564323e+01
8.000000e+00 1.467715e-02 2.154188e-04 4.427868e+02 3.995670e+01
9.000000e+00 1.381141e-02 1.907551e-04 4.304527e+02 3.506734e+01
1.000000e+01 1.301378e-02 1.693584e-04 4.207249e+02 3.110939e+01
1.100000e+01 1.228112e-02 1.508258e-04 4.135582e+02 2.775047e+01
1.200000e+01 1.160519e-02 1.346805e-04 4.089587e+02 2.491243e+01
1.300000e+01 1.098132e-02 1.205893e-04 4.068416e+02 2.311754e+01
1.400000e+01 1.040991e-02 1.083662e-04 4.070494e+02 2.221616e+01
1.500000e+01 9.887331e-03 9.775931e-05 4.092428e+02 2.081697e+01
1.600000e+01 9.407682e-03 8.850448e-05 4.130251e+02 1.924333e+01
1.700000e+01 8.972537e-03 8.050642e-05 4.184796e+02 1.769874e+01
1.800000e+01 8.594456e-03 7.386468e-05 4.254285e+02 1.626767e+01
1.900000e+01 8.273810e-03 6.845593e-05 4.334393e+02 1.496810e+01
2.000000e+01 8.008154e-03 6.413054e-05 4.422906e+02 1.521987e+01
2.100000e+01 7.792254e-03 6.071923e-05 4.517278e+02 1.566810e+01
2.200000e+01 7.613472e-03 5.796496e-05 4.616657e+02 1.548208e+01
2.300000e+01 7.468899e-03 5.578445e-05 4.722939e+02 1.489082e+01
2.400000e+01 7.353436e-03 5.407302e-05 4.834236e+02 1.454462e+01
2.500000e+01 7.254200e-03 5.262342e-05 4.943476e+02 1.609777e+01
2.600000e+01 7.158668e-03 5.124652e-05 5.044098e+02 1.742414e+01
2.700000e+01 7.059740e-03 4.983994e-05 5.133891e+02 1.802261e+01
2.800000e+01 6.956740e-03 4.839623e-05 5.213202e+02 1.795396e+01
2.900000e+01 6.851776e-03 4.694683e-05 5.283991e+02 1.786427e+01
3.000000e+01 6.745706e-03 4.550455e-05 5.347526e+02 1.737295e+01
3.100000e+01 6.640581e-03 4.409732e-05 5.403977e+02 1.672965e+01
3.200000e+01 6.540155e-03 4.277363e-05 5.454694e+02 1.606334e+01
3.300000e+01 6.446280e-03 4.155453e-05 5.500156e+02 1.541981e+01
3.400000e+01 6.358499e-03 4.043052e-05 5.540553e+02 1.480890e+01
3.500000e+01 6.276033e-03 3.938859e-05 5.577042e+02 1.423135e+01
3.600000e+01 6.198152e-03 3.841709e-05 5.609657e+02 1.368549e+01
3.700000e+01 6.124131e-03 3.750498e-05 5.638118e+02 1.316896e+01
3.800000e+01 6.054505e-03 3.665703e-05 5.661383e+02 1.278667e+01
3.900000e+01 5.990234e-03 3.588291e-05 5.678547e+02 1.270152e+01
4.000000e+01 5.929334e-03 3.515700e-05 5.689101e+02 1.247444e+01
4.100000e+01 5.868069e-03 3.443423e-05 5.692566e+02 1.216148e+01
4.200000e+01 5.802493e-03 3.366892e-05 5.688852e+02 1.179995e+01
4.300000e+01 5.730569e-03 3.283942e-05 5.678369e+02 1.141909e+01
4.400000e+01 5.653105e-03 3.195760e-05 5.661757e+02 1.103893e+01
4.500000e+01 5.573103e-03 3.105948e-05 5.639805e+02 1.066956e+01
4.600000e+01 5.495202e-03 3.019724e-05 5.614283e+02 1.031442e+01
4.700000e+01 5.420392e-03 2.938064e-05 5.588334e+02 1.012618e+01
4.800000e+01 5.350525e-03 2.862812e-05 5.564307e+02 9.917817e+00
4.900000e+01 5.287740e-03 2.796020e-05 5.543696e+02 9.714540e+00
5.000000e+01 5.235070e-03 2.740596e-05 5.528706e+02 9.496269e+00
5.100000e+01 5.192596e-03 2.696305e-05 5.520343e+02 9.263972e+00
5.200000e+01 5.155374e-03 2.657788e-05 5.517076e+02 9.051283e+00
5.300000e+01 5.117608e-03 2.618991e-05 5.517414e+02 8.842822e+00
5.400000e+01 5.076672e-03 2.577259e-05 5.520588e+02 8.629871e+00
5.500000e+01 5.033529e-03 2.533641e-05 5.525734e+02 8.423771e+00
5.600000e+01 4.990445e-03 2.490454e-05 5.531796e+02 8.229108e+00
5.700000e+01 4.948623e-03 2.448887e-05 5.537599e+02 8.371994e+00
5.800000e+01 4.908565e-03 2.409401e-05 5.542504e+02 8.590580e+00
5.900000e+01 4.870006e-03 2.371696e-05 5.545458e+02 9.350416e+00
6.000000e+01 4.831719e-03 2.334551e-05 5.546138e+02 9.823477e+00
6.100000e+01 4.792603e-03 2.296905e-05 5.544082e+02 1.000709e+01
6.200000e+01 4.751475e-03 2.257652e-05 5.538899e+02 1.014231e+01
6.300000e+01 4.707298e-03 2.215866e-05 5.529871e+02 1.007329e+01
6.400000e+01 4.659937e-03 2.171501e-05 5.516299e+02 9.906464e+00
