           t           E1           E2           E3           E4
0.000000e+00 2.266225e-02 5.135775e-04 3.136752e+03 1.308273e+02
1.000000e+00 2.198614e-02 4.833903e-04 3.113936e+03 1.221927e+02
2.000000e+00 2.116840e-02 4.481010e-04 3.090358e+03 1.157802e+02
3.000000e+00 2.024156e-02 4.097206e-04 3.065851e+03 1.121031e+02
4.000000e+00 1.926065e-02 3.709728e-04 3.041768e+03 1.031309e+02
5.000000e+00 1.825685e-02 3.333126e-04 3.018862e+03 9.505854e+01
6.000000e+00 1.726602e-02 2.981153e-04 2.997950e+03 8.566947e+01
7.000000e+00 1.631396e-02 2.661452e-04 2.978635e+03 7.804578e+01
8.000000e+00 1.542255e-02 2.378549e-04 2.960359e+03 7.046279e+01
9.000000e+00 1.460467e-02 2.132964e-04 2.943377e+03 6.449668e+01
1.000000e+01 1.386111e-02 1.921304e-04 2.927608e+03 5.814304e+01
1.100000e+01 1.318470e-02 1.738364e-04 2.912928e+03 5.268480e+01
1.200000e+01 1.257543e-02 1.581415e-04 2.899389e+03 4.779130e+01
1.300000e+01 1.204260e-02 1.450243e-04 2.886188e+03 4.373122e+01
1.400000e+01 1.159458e-02 1.344343e-04 2.872544e+03 4.293886e+01
1.500000e+01 1.123724e-02 1.262756e-04 2.858240e+03 4.461278e+01
1.600000e+01 1.095759e-02 1.200688e-04 2.843793e+03 4.716154e+01
1.700000e+01 1.073826e-02 1.153102e-04 2.829779e+03 4.863471e+01
1.800000e+01 1.055105e-02 1.113246e-04 2.816095e+03 4.893663e+01
1.900000e+01 1.037500e-02 1.076407e-04 2.802493e+03 4.853581e+01
2.000000e+01 1.019546e-02 1.039474e-04 2.788957e+03 4.775376e+01
2.100000e+01 1.000341e-02 1.000683e-04 2.775558e+03 4.655372e+01
2.200000e+01 9.794914e-03 9.594034e-05 2.762347e+03 4.516567e+01
2.300000e+01 9.571378e-03 9.161127e-05 2.749411e+03 4.367285e+01
2.400000e+01 9.339451e-03 8.722534e-05 2.736745e+03 4.184697e+01
2.500000e+01 9.106951e-03 8.293656e-05 2.724290e+03 3.992231e+01
2.600000e+01 8.879760e-03 7.885013e-05 2.711947e+03 3.804860e+01
2.700000e+01 8.662518e-03 7.503922e-05 2.699693e+03 3.628440e+01
2.800000e+01 8.457803e-03 7.153444e-05 2.687350e+03 3.463895e+01
2.900000e+01 8.264762e-03 6.830629e-05 2.674684e+03 3.310499e+01
3.000000e+01 8.081425e-03 6.530944e-05 2.661540e+03 3.167233e+01
3.100000e+01 7.908420e-03 6.254311e-05 2.647846e+03 3.033134e+01
3.200000e+01 7.750269e-03 6.006667e-05 2.633612e+03 2.907352e+01
3.300000e+01 7.611513e-03 5.793512e-05 2.618731e+03 2.789135e+01
3.400000e+01 7.494371e-03 5.616559e-05 2.603288e+03 2.677822e+01
3.500000e+01 7.398242e-03 5.473398e-05 2.587084e+03 2.572826e+01
3.600000e+01 7.318027e-03 5.355353e-05 2.570215e+03 2.473627e+01
3.700000e+01 7.248759e-03 5.254451e-05 2.553067e+03 2.379760e+01
3.800000e+01 7.186488e-03 5.164560e-05 2.535808e+03 2.290818e+01
3.900000e+01 7.127491e-03 5.080113e-05 2.518610e+03 2.206434e+01
4.000000e+01 7.067567e-03 4.995050e-05 2.501624e+03 2.203439e+01
4.100000e+01 7.004111e-03 4.905757e-05 2.484906e+03 2.196584e+01
4.200000e+01 6.936864e-03 4.812008e-05 2.468560e+03 2.157532e+01
4.300000e+01 6.866047e-03 4.714260e-05 2.452670e+03 2.108356e+01
4.400000e+01 6.792318e-03 4.613559e-05 2.437332e+03 2.057355e+01
4.500000e+01 6.716928e-03 4.511712e-05 2.422619e+03 1.995928e+01
4.600000e+01 6.642179e-03 4.411855e-05 2.408764e+03 1.932698e+01
4.700000e+01 6.568679e-03 4.314754e-05 2.395831e+03 1.870914e+01
4.800000e+01 6.496337e-03 4.220239e-05 2.383676e+03 1.811406e+01
4.900000e+01 6.426163e-03 4.129557e-05 2.372270e+03 1.754248e+01
5.000000e+01 6.359448e-03 4.044258e-05 2.361530e+03 1.699347e+01
5.100000e+01 6.296532e-03 3.964632e-05 2.351345e+03 1.647815e+01
5.200000e+01 6.236518e-03 3.889416e-05 2.341716e+03 1.613605e+01
5.300000e+01 6.177737e-03 3.816444e-05 2.332613e+03 1.580472e+01
