           t           E1           E2           E3           E4
0.000000e+00 2.266207e-02 5.135695e-04 5.839454e+03 3.756857e+02
1.000000e+00 2.226070e-02 4.955386e-04 5.820865e+03 3.345704e+02
2.000000e+00 2.169571e-02 4.707037e-04 5.796567e+03 2.872464e+02
3.000000e+00 2.098331e-02 4.402994e-04 5.770618e+03 2.566728e+02
4.000000e+00 2.016152e-02 4.064870e-04 5.743950e+03 2.290885e+02
5.000000e+00 1.928806e-02 3.720293e-04 5.716533e+03 2.067897e+02
6.000000e+00 1.841752e-02 3.392050e-04 5.688896e+03 1.821463e+02
7.000000e+00 1.756990e-02 3.087013e-04 5.661133e+03 1.591824e+02
8.000000e+00 1.676411e-02 2.810354e-04 5.633750e+03 1.403361e+02
9.000000e+00 1.601197e-02 2.563833e-04 5.606791e+03 1.249446e+02
1.000000e+01 1.531605e-02 2.345813e-04 5.580037e+03 1.176654e+02
1.100000e+01 1.467413e-02 2.153301e-04 5.553377e+03 1.150895e+02
1.200000e+01 1.408282e-02 1.983258e-04 5.526691e+03 1.093175e+02
1.300000e+01 1.353959e-02 1.833204e-04 5.499968e+03 1.045594e+02
1.400000e+01 1.304200e-02 1.700937e-04 5.473147e+03 9.835317e+01
1.500000e+01 1.259166e-02 1.585499e-04 5.446884e+03 9.194661e+01
1.600000e+01 1.218550e-02 1.484865e-04 5.421365e+03 8.592486e+01
1.700000e+01 1.181868e-02 1.396813e-04 5.396353e+03 8.045763e+01
1.800000e+01 1.148723e-02 1.319565e-04 5.371500e+03 8.151980e+01
1.900000e+01 1.118442e-02 1.250913e-04 5.346363e+03 8.300689e+01
2.000000e+01 1.090187e-02 1.188507e-04 5.320817e+03 8.207220e+01
2.100000e+01 1.063435e-02 1.130894e-04 5.295107e+03 8.129919e+01
2.200000e+01 1.038383e-02 1.078240e-04 5.269897e+03 7.872510e+01
2.300000e+01 1.014913e-02 1.030048e-04 5.245323e+03 7.655141e+01
2.400000e+01 9.929974e-03 9.860439e-05 5.220986e+03 7.434923e+01
2.500000e+01 9.725894e-03 9.459302e-05 5.196540e+03 7.164841e+01
2.600000e+01 9.535721e-03 9.092998e-05 5.172056e+03 6.876284e+01
2.700000e+01 9.360721e-03 8.762311e-05 5.147614e+03 6.593004e+01
2.800000e+01 9.198663e-03 8.461540e-05 5.123147e+03 6.324872e+01
2.900000e+01 9.045212e-03 8.181586e-05 5.098573e+03 6.073916e+01
3.000000e+01 8.898147e-03 7.917703e-05 5.074109e+03 6.015106e+01
3.100000e+01 8.756139e-03 7.666997e-05 5.049898e+03 5.932566e+01
3.200000e+01 8.618858e-03 7.428471e-05 5.025972e+03 5.926819e+01
3.300000e+01 8.487592e-03 7.203922e-05 5.002460e+03 6.041482e+01
3.400000e+01 8.363587e-03 6.994959e-05 4.979457e+03 5.995229e+01
3.500000e+01 8.246938e-03 6.801199e-05 4.957278e+03 5.857887e+01
3.600000e+01 8.135121e-03 6.618020e-05 4.935755e+03 5.687873e+01
3.700000e+01 8.024513e-03 6.439281e-05 4.914487e+03 5.513921e+01
3.800000e+01 7.912412e-03 6.260627e-05 4.893336e+03 5.345810e+01
3.900000e+01 7.797392e-03 6.079932e-05 4.872265e+03 5.185638e+01
4.000000e+01 7.680620e-03 5.899192e-05 4.851104e+03 5.033330e+01
4.100000e+01 7.563866e-03 5.721207e-05 4.829737e+03 4.888398e+01
4.200000e+01 7.447146e-03 5.545998e-05 4.808138e+03 4.750327e+01
4.300000e+01 7.331529e-03 5.375131e-05 4.786446e+03 4.618643e+01
4.400000e+01 7.219078e-03 5.211509e-05 4.764650e+03 4.492912e+01
4.500000e+01 7.111656e-03 5.057565e-05 4.742631e+03 4.372741e+01
4.600000e+01 7.010772e-03 4.915092e-05 4.720199e+03 4.257766e+01
4.700000e+01 6.919282e-03 4.787647e-05 4.697268e+03 4.147657e+01
4.800000e+01 6.836693e-03 4.674037e-05 4.673751e+03 4.042109e+01
4.900000e+01 6.760412e-03 4.570317e-05 4.649947e+03 3.940846e+01
5.000000e+01 6.687853e-03 4.472737e-05 4.626128e+03 3.843611e+01
5.100000e+01 6.617261e-03 4.378814e-05 4.602206e+03 3.750169e+01
5.200000e+01 6.547512e-03 4.286991e-05 4.578350e+03 3.660304e+01
5.300000e+01 6.478020e-03 4.196474e-05 4.554503e+03 3.767904e+01
5.400000e+01 6.409054e-03 4.107598e-05 4.530785e+03 4.038098e+01
5.500000e+01 6.340741e-03 4.020500e-05 4.507302e+03 4.192556e+01
5.600000e+01 6.272925e-03 3.934958e-05 4.484049e+03 4.232846e+01
5.700000e+01 6.205750e-03 3.851134e-05 4.461003e+03 4.234139e+01
5.800000e+01 6.139698e-03 3.769589e-05 4.438096e+03 4.188814e+01
5.900000e+01 6.074630e-03 3.690113e-05 4.415253e+03 4.115985e+01
6.000000e+01 6.010460e-03 3.612563e-05 4.392448e+03 4.036060e+01
6.100000e+01 5.947926e-03 3.537783e-05 4.369743e+03 3.956053e+01
6.200000e+01 5.888025e-03 3.466883e-05 4.347161e+03 3.877936e+01
6.300000e+01 5.831046e-03 3.400110e-05 4.324542e+03 3.801999e+01
6.400000e+01 5.776995e-03 3.337368e-05 4.301867e+03 3.728342e+01
6.500000e+01 5.725138e-03 3.277720e-05 4.279202e+03 3.656931e+01
6.600000e+01 5.674928e-03 3.220481e-05 4.256578e+03 3.587673e+01
6.700000e+01 5.626427e-03 3.165668e-05 4.233977e+03 3.520476e+01
6.800000e+01 5.579275e-03 3.112831e-05 4.211334e+03 3.455247e+01
6.900000e+01 5.532265e-03 3.060596e-05 4.188665e+03 3.391902e+01
7.000000e+01 5.484156e-03 3.007597e-05 4.166002e+03 3.330360e+01
7.100000e+01 5.434718e-03 2.953616e-05 4.143477e+03 3.270546e+01
7.200000e+01 5.384206e-03 2.898967e-05 4.121226e+03 3.212388e+01
7.300000e+01 5.333779e-03 2.844920e-05 4.099374e+03 3.155817e+01
7.400000e+01 5.284507e-03 2.792602e-05 4.078003e+03 3.100771e+01
7.500000e+01 5.236802e-03 2.742409e-05 4.057093e+03 3.047187e+01
7.600000e+01 5.190733e-03 2.694370e-05 4.036718e+03 2.995009e+01
7.700000e+01 5.146238e-03 2.648376e-05 4.016974e+03 2.944182e+01
7.800000e+01 5.103204e-03 2.604269e-05 3.997869e+03 2.894654e+01
7.900000e+01 5.061758e-03 2.562140e-05 3.979377e+03 2.846376e+01
8.000000e+01 5.022088e-03 2.522136e-05 3.961443e+03 2.799301e+01
8.100000e+01 4.983650e-03 2.483677e-05 3.944010e+03 2.753386e+01
8.200000e+01 4.945431e-03 2.445729e-05 3.927065e+03 2.769677e+01
8.300000e+01 4.906719e-03 2.407589e-05 3.910597e+03 2.754333e+01
8.400000e+01 4.867364e-03 2.369124e-05 3.894516e+03 2.718793e+01
8.500000e+01 4.827764e-03 2.330731e-05 3.878685e+03 2.676581e+01
8.600000e+01 4.788639e-03 2.293107e-05 3.862879e+03 2.633165e+01
8.700000e+01 4.751248e-03 2.257436e-05 3.847836e+03 2.590209e+01
8.800000e+01 4.716157e-03 2.224214e-05 3.834315e+03 2.548023e+01
8.900000e+01 4.682871e-03 2.192928e-05 3.821990e+03 2.506705e+01
9.000000e+01 4.650579e-03 2.162789e-05 3.810600e+03 2.466271e+01
9.100000e+01 4.618760e-03 2.133295e-05 3.800132e+03 2.426695e+01
9.200000e+01 4.587041e-03 2.104095e-05 3.790590e+03 2.387956e+01
9.300000e+01 4.555101e-03 2.074895e-05 3.781931e+03 2.350035e+01
9.400000e+01 4.522788e-03 2.045561e-05 3.774007e+03 2.312915e+01
9.500000e+01 4.490226e-03 2.016213e-05 3.766648e+03 2.276572e+01
