           t           E1           E2           E3           E4
0.000000e+00 2.257248e-02 5.095169e-04 1.310644e+04 4.032996e+02
1.000000e+00 2.220395e-02 4.930155e-04 1.307021e+04 3.810327e+02
2.000000e+00 2.164409e-02 4.684665e-04 1.303137e+04 3.459342e+02
3.000000e+00 2.095413e-02 4.390757e-04 1.298758e+04 3.045165e+02
4.000000e+00 2.017748e-02 4.071306e-04 1.294180e+04 2.572447e+02
5.000000e+00 1.935481e-02 3.746087e-04 1.289655e+04 2.150916e+02
6.000000e+00 1.852876e-02 3.433149e-04 1.285225e+04 1.814627e+02
7.000000e+00 1.772375e-02 3.141313e-04 1.281000e+04 1.683721e+02
8.000000e+00 1.695671e-02 2.875300e-04 1.277020e+04 1.572450e+02
9.000000e+00 1.623777e-02 2.636652e-04 1.273192e+04 1.434882e+02
1.000000e+01 1.556731e-02 2.423412e-04 1.269468e+04 1.298668e+02
1.100000e+01 1.494462e-02 2.233416e-04 1.265873e+04 1.177090e+02
1.200000e+01 1.437210e-02 2.065573e-04 1.262460e+04 1.072637e+02
1.300000e+01 1.385369e-02 1.919248e-04 1.259245e+04 9.833541e+01
1.400000e+01 1.338343e-02 1.791163e-04 1.256256e+04 9.959524e+01
1.500000e+01 1.294897e-02 1.676759e-04 1.253493e+04 1.057822e+02
1.600000e+01 1.254364e-02 1.573429e-04 1.250915e+04 1.087425e+02
1.700000e+01 1.216452e-02 1.479755e-04 1.248507e+04 1.078743e+02
1.800000e+01 1.181048e-02 1.394873e-04 1.246295e+04 1.068166e+02
1.900000e+01 1.147927e-02 1.317736e-04 1.244279e+04 1.041573e+02
2.000000e+01 1.117121e-02 1.247960e-04 1.242420e+04 9.983907e+01
2.100000e+01 1.088672e-02 1.185207e-04 1.240706e+04 9.505355e+01
2.200000e+01 1.062758e-02 1.129455e-04 1.239085e+04 9.039949e+01
2.300000e+01 1.039333e-02 1.080212e-04 1.237505e+04 8.606784e+01
