           t           E1           E2           E3           E4
0.000000e+00 2.233758e-02 4.989673e-04 1.227069e+03 6.316845e+01
1.000000e+00 2.167930e-02 4.699922e-04 1.216972e+03 5.762705e+01
2.000000e+00 2.084781e-02 4.346310e-04 1.207362e+03 5.669007e+01
3.000000e+00 1.989091e-02 3.956481e-04 1.198998e+03 5.330397e+01
4.000000e+00 1.885605e-02 3.555508e-04 1.192263e+03 4.989707e+01
5.000000e+00 1.780172e-02 3.169013e-04 1.186882e+03 4.561500e+01
6.000000e+00 1.678323e-02 2.816767e-04 1.182642e+03 4.227584e+01
7.000000e+00 1.581694e-02 2.501757e-04 1.179442e+03 3.859806e+01
8.000000e+00 1.490364e-02 2.221186e-04 1.177378e+03 3.570658e+01
9.000000e+00 1.406354e-02 1.977830e-04 1.176628e+03 3.220074e+01
1.000000e+01 1.333517e-02 1.778266e-04 1.176540e+03 2.928511e+01
1.100000e+01 1.273513e-02 1.621836e-04 1.176219e+03 2.851046e+01
1.200000e+01 1.224725e-02 1.499952e-04 1.175548e+03 2.940358e+01
1.300000e+01 1.184389e-02 1.402777e-04 1.174491e+03 3.019462e+01
1.400000e+01 1.149196e-02 1.320651e-04 1.172851e+03 3.031604e+01
1.500000e+01 1.116615e-02 1.246829e-04 1.170783e+03 3.015601e+01
1.600000e+01 1.085611e-02 1.178551e-04 1.168415e+03 2.958230e+01
1.700000e+01 1.056195e-02 1.115548e-04 1.165662e+03 2.856846e+01
1.800000e+01 1.028106e-02 1.057003e-04 1.162619e+03 2.767376e+01
1.900000e+01 1.001007e-02 1.002015e-04 1.159471e+03 2.649208e+01
2.000000e+01 9.747003e-03 9.500406e-05 1.156384e+03 2.527171e+01
2.100000e+01 9.490955e-03 9.007822e-05 1.153448e+03 2.404837e+01
2.200000e+01 9.241120e-03 8.539829e-05 1.150552e+03 2.285206e+01
2.300000e+01 8.999307e-03 8.098752e-05 1.147400e+03 2.173498e+01
2.400000e+01 8.769213e-03 7.689909e-05 1.143634e+03 2.070432e+01
2.500000e+01 8.556284e-03 7.320999e-05 1.139352e+03 1.975415e+01
2.600000e+01 8.363054e-03 6.994067e-05 1.134628e+03 1.887619e+01
2.700000e+01 8.189197e-03 6.706295e-05 1.129251e+03 1.806502e+01
2.800000e+01 8.031556e-03 6.450589e-05 1.123149e+03 1.732438e+01
2.900000e+01 7.884581e-03 6.216662e-05 1.116305e+03 1.663439e+01
3.000000e+01 7.743601e-03 5.996336e-05 1.108710e+03 1.599006e+01
3.100000e+01 7.608638e-03 5.789138e-05 1.100475e+03 1.538706e+01
3.200000e+01 7.483582e-03 5.600401e-05 1.091731e+03 1.482171e+01
3.300000e+01 7.369252e-03 5.430587e-05 1.082537e+03 1.429105e+01
3.400000e+01 7.266570e-03 5.280303e-05 1.072872e+03 1.379229e+01
3.500000e+01 7.176667e-03 5.150455e-05 1.062679e+03 1.332318e+01
3.600000e+01 7.103644e-03 5.046175e-05 1.052028e+03 1.288178e+01
3.700000e+01 7.049246e-03 4.969186e-05 1.041109e+03 1.253593e+01
3.800000e+01 7.009355e-03 4.913106e-05 1.030007e+03 1.319601e+01
3.900000e+01 6.980467e-03 4.872693e-05 1.019069e+03 1.391109e+01
4.000000e+01 6.959645e-03 4.843666e-05 1.008354e+03 1.450381e+01
4.100000e+01 6.942864e-03 4.820336e-05 9.978719e+02 1.486409e+01
4.200000e+01 6.925960e-03 4.796892e-05 9.877521e+02 1.492467e+01
4.300000e+01 6.905935e-03 4.769193e-05 9.781320e+02 1.476117e+01
4.400000e+01 6.879894e-03 4.733294e-05 9.691100e+02 1.447771e+01
4.500000e+01 6.845062e-03 4.685487e-05 9.607046e+02 1.415184e+01
4.600000e+01 6.800467e-03 4.624636e-05 9.528717e+02 1.382273e+01
4.700000e+01 6.747809e-03 4.553293e-05 9.455732e+02 1.392196e+01
4.800000e+01 6.690508e-03 4.476290e-05 9.387080e+02 1.374027e+01
4.900000e+01 6.632805e-03 4.399410e-05 9.323161e+02 1.355647e+01
5.000000e+01 6.578726e-03 4.327963e-05 9.264016e+02 1.330448e+01
5.100000e+01 6.529696e-03 4.263693e-05 9.208814e+02 1.304992e+01
5.200000e+01 6.485936e-03 4.206737e-05 9.156356e+02 1.282306e+01
5.300000e+01 6.447169e-03 4.156599e-05 9.106141e+02 1.261199e+01
5.400000e+01 6.412586e-03 4.112126e-05 9.057242e+02 1.241062e+01
5.500000e+01 6.381079e-03 4.071817e-05 9.008446e+02 1.218884e+01
5.600000e+01 6.351187e-03 4.033758e-05 8.958851e+02 1.226167e+01
5.700000e+01 6.322399e-03 3.997273e-05 8.908644e+02 1.249725e+01
5.800000e+01 6.293414e-03 3.960706e-05 8.857559e+02 1.277737e+01
5.900000e+01 6.267344e-03 3.927960e-05 8.806252e+02 1.298237e+01
6.000000e+01 6.244780e-03 3.899728e-05 8.755347e+02 1.356413e+01
6.100000e+01 6.221701e-03 3.870956e-05 8.704642e+02 1.401227e+01
6.200000e+01 6.196594e-03 3.839778e-05 8.654013e+02 1.420590e+01
6.300000e+01 6.169940e-03 3.806815e-05 8.603096e+02 1.416445e+01
6.400000e+01 6.145939e-03 3.777257e-05 8.550796e+02 1.399366e+01
6.500000e+01 6.126759e-03 3.753718e-05 8.496231e+02 1.381084e+01
6.600000e+01 6.111578e-03 3.735139e-05 8.439753e+02 1.367893e+01
6.700000e+01 6.100088e-03 3.721107e-05 8.382020e+02 1.364944e+01
6.800000e+01 6.091713e-03 3.710897e-05 8.323420e+02 1.375740e+01
6.900000e+01 6.084316e-03 3.701890e-05 8.263893e+02 1.395010e+01
7.000000e+01 6.075455e-03 3.691115e-05 8.203306e+02 1.409992e+01
7.100000e+01 6.063845e-03 3.677022e-05 8.142034e+02 1.416941e+01
7.200000e+01 6.048956e-03 3.658987e-05 8.080373e+02 1.411188e+01
7.300000e+01 6.031719e-03 3.638164e-05 8.018052e+02 1.398996e+01
7.400000e+01 6.013125e-03 3.615767e-05 7.954664e+02 1.386601e+01
7.500000e+01 5.994518e-03 3.593424e-05 7.890177e+02 1.366089e+01
7.600000e+01 5.976260e-03 3.571568e-05 7.824913e+02 1.342435e+01
7.700000e+01 5.957559e-03 3.549251e-05 7.758440e+02 1.318203e+01
