           t           E1           E2           E3           E4
0.000000e+00 2.210450e-02 4.886091e-04 7.151302e+03 3.766657e+02
1.000000e+00 2.183864e-02 4.769263e-04 7.130064e+03 3.482933e+02
2.000000e+00 2.136604e-02 4.565077e-04 7.110646e+03 3.277673e+02
3.000000e+00 2.074187e-02 4.302252e-04 7.093884e+03 2.930549e+02
4.000000e+00 2.001432e-02 4.005730e-04 7.078599e+03 2.609817e+02
5.000000e+00 1.923354e-02 3.699292e-04 7.063000e+03 2.342496e+02
6.000000e+00 1.843721e-02 3.399309e-04 7.045734e+03 2.066925e+02
7.000000e+00 1.765564e-02 3.117216e-04 7.026441e+03 1.871638e+02
8.000000e+00 1.691185e-02 2.860108e-04 7.006131e+03 1.681761e+02
9.000000e+00 1.621174e-02 2.628206e-04 6.985355e+03 1.523301e+02
1.000000e+01 1.556113e-02 2.421487e-04 6.964398e+03 1.387370e+02
1.100000e+01 1.496178e-02 2.238548e-04 6.943142e+03 1.299799e+02
1.200000e+01 1.441908e-02 2.079100e-04 6.922493e+03 1.291854e+02
1.300000e+01 1.393072e-02 1.940651e-04 6.902632e+03 1.273372e+02
1.400000e+01 1.348714e-02 1.819028e-04 6.883017e+03 1.218768e+02
1.500000e+01 1.307743e-02 1.710191e-04 6.863451e+03 1.147711e+02
1.600000e+01 1.269712e-02 1.612169e-04 6.843239e+03 1.074947e+02
1.700000e+01 1.234423e-02 1.523800e-04 6.821826e+03 1.009819e+02
1.800000e+01 1.201642e-02 1.443942e-04 6.799746e+03 9.502702e+01
1.900000e+01 1.171106e-02 1.371489e-04 6.777481e+03 8.955038e+01
2.000000e+01 1.142318e-02 1.304891e-04 6.755231e+03 8.538307e+01
2.100000e+01 1.114890e-02 1.242980e-04 6.733128e+03 8.222416e+01
2.200000e+01 1.088773e-02 1.185426e-04 6.711425e+03 7.997090e+01
2.300000e+01 1.063984e-02 1.132061e-04 6.690301e+03 7.760347e+01
2.400000e+01 1.040534e-02 1.082710e-04 6.669783e+03 7.539246e+01
2.500000e+01 1.018183e-02 1.036697e-04 6.649902e+03 7.288007e+01
2.600000e+01 9.966391e-03 9.932894e-05 6.630695e+03 7.017391e+01
2.700000e+01 9.757376e-03 9.520639e-05 6.612068e+03 6.768732e+01
2.800000e+01 9.554477e-03 9.128804e-05 6.593892e+03 6.565623e+01
2.900000e+01 9.358578e-03 8.758298e-05 6.576033e+03 6.382648e+01
3.000000e+01 9.170774e-03 8.410309e-05 6.558421e+03 6.201252e+01
3.100000e+01 8.993511e-03 8.088325e-05 6.541120e+03 6.015868e+01
3.200000e+01 8.828867e-03 7.794889e-05 6.524214e+03 5.821914e+01
3.300000e+01 8.675863e-03 7.527060e-05 6.507631e+03 5.626675e+01
3.400000e+01 8.531810e-03 7.279179e-05 6.491494e+03 5.436305e+01
3.500000e+01 8.395286e-03 7.048084e-05 6.475845e+03 5.254026e+01
3.600000e+01 8.266779e-03 6.833963e-05 6.460541e+03 5.165249e+01
3.700000e+01 8.146300e-03 6.636220e-05 6.445534e+03 5.338552e+01
3.800000e+01 8.032993e-03 6.452898e-05 6.430916e+03 5.339444e+01
3.900000e+01 7.927282e-03 6.284180e-05 6.416463e+03 5.239086e+01
4.000000e+01 7.828458e-03 6.128476e-05 6.402062e+03 5.096965e+01
4.100000e+01 7.734571e-03 5.982359e-05 6.387689e+03 5.050675e+01
4.200000e+01 7.644890e-03 5.844434e-05 6.373105e+03 5.041053e+01
4.300000e+01 7.560722e-03 5.716452e-05 6.358276e+03 4.969031e+01
4.400000e+01 7.483617e-03 5.600452e-05 6.343144e+03 4.871688e+01
4.500000e+01 7.414084e-03 5.496864e-05 6.327707e+03 4.766413e+01
4.600000e+01 7.350276e-03 5.402656e-05 6.312134e+03 4.732297e+01
4.700000e+01 7.288838e-03 5.312716e-05 6.296415e+03 4.751909e+01
4.800000e+01 7.226154e-03 5.221731e-05 6.280453e+03 4.699458e+01
4.900000e+01 7.160744e-03 5.127625e-05 6.264312e+03 4.618240e+01
5.000000e+01 7.092856e-03 5.030861e-05 6.248012e+03 4.528790e+01
5.100000e+01 7.023167e-03 4.932487e-05 6.231437e+03 4.438786e+01
5.200000e+01 6.952054e-03 4.833106e-05 6.214481e+03 4.351238e+01
5.300000e+01 6.880452e-03 4.734062e-05 6.197163e+03 4.266811e+01
