           t           E1           E2           E3           E4
0.000000e+00 2.275125e-02 5.176194e-04 8.393920e+02 1.294733e+02
1.000000e+00 2.221985e-02 4.937216e-04 8.249300e+02 1.246926e+02
2.000000e+00 2.155717e-02 4.647116e-04 8.132878e+02 1.164622e+02
3.000000e+00 2.076932e-02 4.313646e-04 8.036203e+02 1.122815e+02
4.000000e+00 1.988744e-02 3.955103e-04 7.951246e+02 1.023221e+02
5.000000e+00 1.895643e-02 3.593461e-04 7.874350e+02 9.508693e+01
6.000000e+00 1.801597e-02 3.245751e-04 7.805373e+02 8.515593e+01
7.000000e+00 1.709734e-02 2.923191e-04 7.743487e+02 7.691714e+01
8.000000e+00 1.622483e-02 2.632453e-04 7.686481e+02 6.855265e+01
9.000000e+00 1.540765e-02 2.373957e-04 7.635122e+02 6.098268e+01
1.000000e+01 1.464609e-02 2.145079e-04 7.590411e+02 5.446832e+01
1.100000e+01 1.394348e-02 1.944207e-04 7.551530e+02 5.220065e+01
1.200000e+01 1.330388e-02 1.769932e-04 7.516164e+02 5.043505e+01
1.300000e+01 1.273645e-02 1.622171e-04 7.480491e+02 4.797307e+01
1.400000e+01 1.224463e-02 1.499309e-04 7.439157e+02 4.569878e+01
1.500000e+01 1.181989e-02 1.397098e-04 7.389595e+02 4.317302e+01
1.600000e+01 1.144894e-02 1.310782e-04 7.331183e+02 4.060557e+01
1.700000e+01 1.111704e-02 1.235887e-04 7.264770e+02 3.832251e+01
1.800000e+01 1.081075e-02 1.168723e-04 7.192158e+02 3.641234e+01
1.900000e+01 1.052041e-02 1.106790e-04 7.116010e+02 3.465175e+01
2.000000e+01 1.023981e-02 1.048537e-04 7.038308e+02 3.294612e+01
2.100000e+01 9.967060e-03 9.934228e-05 6.960018e+02 3.136872e+01
2.200000e+01 9.705606e-03 9.419879e-05 6.882127e+02 3.036409e+01
2.300000e+01 9.460028e-03 8.949214e-05 6.806618e+02 2.989888e+01
2.400000e+01 9.228762e-03 8.517005e-05 6.734313e+02 2.898897e+01
2.500000e+01 9.007439e-03 8.113396e-05 6.665185e+02 2.783733e+01
2.600000e+01 8.794268e-03 7.733914e-05 6.599387e+02 2.664819e+01
2.700000e+01 8.590313e-03 7.379347e-05 6.536756e+02 2.550898e+01
2.800000e+01 8.398677e-03 7.053777e-05 6.476489e+02 2.443913e+01
2.900000e+01 8.220998e-03 6.758481e-05 6.417753e+02 2.343943e+01
3.000000e+01 8.057344e-03 6.492080e-05 6.360623e+02 2.250511e+01
3.100000e+01 7.906761e-03 6.251687e-05 6.306387e+02 2.163019e+01
3.200000e+01 7.766870e-03 6.032428e-05 6.255974e+02 2.080928e+01
3.300000e+01 7.634115e-03 5.827971e-05 6.209416e+02 2.003763e+01
3.400000e+01 7.502791e-03 5.629187e-05 6.166972e+02 1.931104e+01
3.500000e+01 7.367524e-03 5.428041e-05 6.129410e+02 1.941903e+01
3.600000e+01 7.225152e-03 5.220282e-05 6.097656e+02 1.955686e+01
3.700000e+01 7.075337e-03 5.006040e-05 6.072760e+02 1.973070e+01
3.800000e+01 6.919993e-03 4.788631e-05 6.053603e+02 1.961619e+01
3.900000e+01 6.761864e-03 4.572280e-05 6.039486e+02 1.918566e+01
4.000000e+01 6.604060e-03 4.361361e-05 6.030729e+02 1.858692e+01
4.100000e+01 6.449326e-03 4.159381e-05 6.027437e+02 1.792963e+01
4.200000e+01 6.299812e-03 3.968764e-05 6.029486e+02 1.727278e+01
4.300000e+01 6.157597e-03 3.791600e-05 6.036708e+02 1.663827e+01
4.400000e+01 6.023102e-03 3.627776e-05 6.048934e+02 1.603087e+01
4.500000e+01 5.896844e-03 3.477277e-05 6.065253e+02 1.545011e+01
4.600000e+01 5.779228e-03 3.339947e-05 6.085457e+02 1.489445e+01
4.700000e+01 5.670300e-03 3.215230e-05 6.109683e+02 1.479013e+01
4.800000e+01 5.569673e-03 3.102126e-05 6.137095e+02 1.539871e+01
4.900000e+01 5.475125e-03 2.997699e-05 6.166702e+02 1.559682e+01
5.000000e+01 5.384330e-03 2.899101e-05 6.197766e+02 1.572753e+01
5.100000e+01 5.295570e-03 2.804307e-05 6.230679e+02 1.569716e+01
5.200000e+01 5.208757e-03 2.713115e-05 6.264965e+02 1.540799e+01
5.300000e+01 5.125907e-03 2.627492e-05 6.300251e+02 1.500274e+01
5.400000e+01 5.050369e-03 2.550623e-05 6.336213e+02 1.456623e+01
5.500000e+01 4.983461e-03 2.483488e-05 6.372388e+02 1.413276e+01
5.600000e+01 4.925850e-03 2.426399e-05 6.407979e+02 1.371200e+01
5.700000e+01 4.877596e-03 2.379095e-05 6.442574e+02 1.330551e+01
5.800000e+01 4.838732e-03 2.341333e-05 6.476286e+02 1.291292e+01
5.900000e+01 4.808532e-03 2.312198e-05 6.508750e+02 1.253358e+01
6.000000e+01 4.785403e-03 2.290009e-05 6.539549e+02 1.242695e+01
