           t           E1           E2           E3           E4
0.000000e+00 2.646009e-02 7.001363e-04 2.036899e+03 1.467593e+02
1.000000e+00 2.583512e-02 6.674535e-04 2.015362e+03 1.343125e+02
2.000000e+00 2.499735e-02 6.248677e-04 1.990824e+03 1.281176e+02
3.000000e+00 2.399373e-02 5.756989e-04 1.963001e+03 1.169351e+02
4.000000e+00 2.288820e-02 5.238699e-04 1.931863e+03 1.076280e+02
5.000000e+00 2.173803e-02 4.725420e-04 1.898244e+03 9.762356e+01
6.000000e+00 2.059391e-02 4.241090e-04 1.863102e+03 8.635158e+01
7.000000e+00 1.949896e-02 3.802094e-04 1.827260e+03 7.602787e+01
8.000000e+00 1.848261e-02 3.416069e-04 1.791039e+03 6.762568e+01
9.000000e+00 1.757189e-02 3.087713e-04 1.755194e+03 5.986647e+01
1.000000e+01 1.675731e-02 2.808074e-04 1.719331e+03 5.319596e+01
1.100000e+01 1.601372e-02 2.564392e-04 1.683169e+03 4.759224e+01
1.200000e+01 1.532256e-02 2.347808e-04 1.646878e+03 4.708666e+01
1.300000e+01 1.467219e-02 2.152730e-04 1.610639e+03 4.566059e+01
1.400000e+01 1.405706e-02 1.976009e-04 1.574738e+03 4.399549e+01
1.500000e+01 1.347776e-02 1.816500e-04 1.539469e+03 4.182967e+01
1.600000e+01 1.293898e-02 1.674171e-04 1.505122e+03 3.915372e+01
1.700000e+01 1.244562e-02 1.548935e-04 1.472212e+03 3.647719e+01
1.800000e+01 1.199751e-02 1.439403e-04 1.441010e+03 3.400134e+01
1.900000e+01 1.159134e-02 1.343591e-04 1.411670e+03 3.176127e+01
2.000000e+01 1.122280e-02 1.259512e-04 1.384193e+03 2.973849e+01
2.100000e+01 1.088988e-02 1.185894e-04 1.358484e+03 2.790548e+01
2.200000e+01 1.059161e-02 1.121821e-04 1.334414e+03 2.623714e+01
2.300000e+01 1.032411e-02 1.065873e-04 1.311514e+03 2.471231e+01
2.400000e+01 1.008463e-02 1.016998e-04 1.289081e+03 2.331324e+01
2.500000e+01 9.874330e-03 9.750240e-05 1.266942e+03 2.276783e+01
2.600000e+01 9.688694e-03 9.387080e-05 1.244770e+03 2.332789e+01
2.700000e+01 9.518344e-03 9.059887e-05 1.222501e+03 2.311237e+01
2.800000e+01 9.357970e-03 8.757160e-05 1.200350e+03 2.247468e+01
2.900000e+01 9.206812e-03 8.476539e-05 1.178542e+03 2.168516e+01
3.000000e+01 9.066011e-03 8.219255e-05 1.157360e+03 2.094324e+01
3.100000e+01 8.933585e-03 7.980893e-05 1.137163e+03 2.065714e+01
3.200000e+01 8.805335e-03 7.753393e-05 1.118117e+03 1.996845e+01
3.300000e+01 8.678128e-03 7.530991e-05 1.100219e+03 2.039251e+01
3.400000e+01 8.550682e-03 7.311416e-05 1.083335e+03 2.070531e+01
3.500000e+01 8.427039e-03 7.101499e-05 1.067336e+03 2.043033e+01
3.600000e+01 8.308890e-03 6.903766e-05 1.052067e+03 2.031014e+01
3.700000e+01 8.195635e-03 6.716843e-05 1.037226e+03 2.000676e+01
3.800000e+01 8.087444e-03 6.540675e-05 1.022524e+03 1.950137e+01
3.900000e+01 7.984617e-03 6.375411e-05 1.007800e+03 2.027717e+01
4.000000e+01 7.885446e-03 6.218026e-05 9.928889e+02 2.066135e+01
4.100000e+01 7.790615e-03 6.069368e-05 9.778286e+02 2.083440e+01
4.200000e+01 7.698505e-03 5.926698e-05 9.628117e+02 2.104862e+01
4.300000e+01 7.605503e-03 5.784368e-05 9.479486e+02 2.091095e+01
4.400000e+01 7.511154e-03 5.641743e-05 9.333132e+02 2.052732e+01
4.500000e+01 7.417168e-03 5.501438e-05 9.190440e+02 2.001234e+01
4.600000e+01 7.324284e-03 5.364513e-05 9.052705e+02 1.944516e+01
4.700000e+01 7.232504e-03 5.230912e-05 8.920077e+02 1.886636e+01
4.800000e+01 7.141874e-03 5.100636e-05 8.792962e+02 1.829210e+01
4.900000e+01 7.053796e-03 4.975604e-05 8.671728e+02 1.773427e+01
5.000000e+01 6.969355e-03 4.857191e-05 8.556280e+02 1.719448e+01
5.100000e+01 6.889936e-03 4.747121e-05 8.446565e+02 1.666958e+01
5.200000e+01 6.818080e-03 4.648622e-05 8.343775e+02 1.625849e+01
5.300000e+01 6.756411e-03 4.564909e-05 8.248299e+02 1.590102e+01
5.400000e+01 6.704985e-03 4.495683e-05 8.159537e+02 1.554970e+01
5.500000e+01 6.661849e-03 4.438023e-05 8.076768e+02 1.520974e+01
5.600000e+01 6.623839e-03 4.387525e-05 8.000253e+02 1.488167e+01
5.700000e+01 6.589309e-03 4.341900e-05 7.930061e+02 1.456504e+01
5.800000e+01 6.558868e-03 4.301875e-05 7.866040e+02 1.449126e+01
5.900000e+01 6.534931e-03 4.270533e-05 7.807832e+02 1.433205e+01
6.000000e+01 6.516758e-03 4.246813e-05 7.754900e+02 1.407624e+01
6.100000e+01 6.501460e-03 4.226898e-05 7.706756e+02 1.378826e+01
6.200000e+01 6.486297e-03 4.207205e-05 7.662925e+02 1.349638e+01
6.300000e+01 6.468765e-03 4.184492e-05 7.622946e+02 1.321040e+01
6.400000e+01 6.446451e-03 4.155673e-05 7.586560e+02 1.365179e+01
6.500000e+01 6.417874e-03 4.118910e-05 7.553655e+02 1.421247e+01
6.600000e+01 6.382956e-03 4.074213e-05 7.524103e+02 1.438703e+01
6.700000e+01 6.342826e-03 4.023144e-05 7.497418e+02 1.429603e+01
6.800000e+01 6.299131e-03 3.967905e-05 7.472500e+02 1.407623e+01
